Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.01737034899997525,4.999999999999999,107.0,7.000000000000001,0.2,1
1.0,1.0,4.457623587000853,7.000000000000001,362.0,9.0,0.1,2
1.0,4.0,9.267351669001073,7.000000000000001,310.0,7.000000000000001,0.6,2
1.0,4.0,13.818378613999812,-7.000000000000001,397.0,6.0,0.4,1
1.0,4.0,18.625911743998586,4.999999999999999,160.0,6.0,0.5,2
1.0,4.0,23.30714831200021,4.999999999999999,263.0,7.000000000000001,0.7,2
1.0,1.0,27.721728352000355,7.000000000000001,411.0,8.000000000000002,0.3,1
1.0,1.0,32.32241131000046,-7.000000000000001,281.0,7.000000000000001,0.2,1
1.0,1.0,36.85774756500177,-4.999999999999999,398.0,7.000000000000001,0.1,2
1.0,4.0,41.289514444000815,-7.000000000000001,198.0,7.000000000000001,0.6,1
1.0,2.0,45.53690843000004,-4.999999999999999,160.0,8.000000000000002,0.4,1
1.0,4.0,50.02569801500067,4.999999999999999,87.0,7.000000000000001,0.5,2
1.0,4.0,54.947018872000626,-4.999999999999999,408.0,8.000000000000002,0.7,1
1.0,2.0,59.54697517800014,-4.999999999999999,117.0,9.0,0.3,1
1.0,1.0,64.12404409900046,7.000000000000001,293.0,6.0,0.2,1
1.0,1.0,68.91519345599954,-4.999999999999999,140.0,9.0,0.1,1
1.0,1.0,73.81052257299962,-7.000000000000001,384.0,9.0,0.6,1
1.0,4.0,78.40216625999892,-7.000000000000001,263.0,9.0,0.4,1
1.0,4.0,82.665822130999,7.000000000000001,415.0,7.000000000000001,0.5,2
1.0,4.0,87.31402998799967,-4.999999999999999,108.0,9.0,0.7,1
