Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
0.0,,0.037007036999057163,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,358.0,6.0
80.0,80.0,0.0,0.0,0.0,,2.6918026029998146,0.0,0.0,0.0,92.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.217443965999337,0.0,0.0,0.0,317.0,0.0
80.0,80.0,0.0,0.0,0.0,,7.802183468998919,0.0,0.0,0.0,15.0,0.0
0.0,,10.394039652999709,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,90.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,12.956125158998475,0.0,0.0,0.0,297.0,0.0
0.0,,15.509290839998357,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,412.0,6.0
80.0,80.0,0.0,0.0,0.0,,18.088631328999327,0.0,0.0,0.0,235.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.659247630999744,0.0,0.0,0.0,24.0,0.0
1.0,1.0,23.21933703799914,24.14291071599837,90.0,90.0,0.0,0.0,24.158169301999806,7.000000000000001,182.0,6.0
80.0,80.0,0.0,0.0,0.0,,26.312914995998653,0.0,0.0,0.0,397.0,0.0
0.0,,28.89855520999845,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,94.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,31.556106788999386,0.0,0.0,0.0,315.0,0.0
80.0,80.0,0.0,0.0,0.0,,34.060600001999774,0.0,0.0,0.0,173.0,0.0
80.0,80.0,0.0,0.0,0.0,,36.57296380599837,0.0,0.0,0.0,169.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,39.073463464999804,39.38229203599985,39.38896719500008,0.0,155.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.64966335299869,0.0,0.0,0.0,64.0,0.0
80.0,80.0,0.0,0.0,0.0,,44.1770666479988,0.0,0.0,0.0,143.0,0.0
80.0,80.0,0.0,0.0,0.0,,46.740745996999976,0.0,0.0,0.0,378.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,49.25046950499927,50.98041439899862,50.98872280499927,0.0,156.0,0.0
0.0,,51.794226145999346,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,12.0,9.0
80.0,80.0,0.0,0.0,1.0,1.0,54.35978850199899,54.457794742998885,54.475088468998365,0.0,195.0,0.0
0.0,,56.95949138600008,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,18.0,6.0
