Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
0.0,,0.021970350004266948,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,325.0,6.0
80.0,80.0,0.0,0.0,0.0,,2.5819105919945287,0.0,0.0,0.0,60.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.13262035700609,0.0,0.0,0.0,316.0,0.0
1.0,1.0,7.698945577998529,8.939787531999173,90.0,90.0,0.0,0.0,8.958712043997366,-4.999999999999999,228.0,9.0
80.0,80.0,0.0,0.0,0.0,,10.74750219800626,0.0,0.0,0.0,193.0,0.0
0.0,,13.332502029996249,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,328.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,15.887049234996084,0.0,0.0,0.0,182.0,0.0
80.0,80.0,0.0,0.0,0.0,,18.42117012500239,0.0,0.0,0.0,86.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.96312201100227,0.0,0.0,0.0,68.0,0.0
0.0,,23.551346188003663,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,182.0,6.0
80.0,80.0,0.0,0.0,0.0,,26.142133147994173,0.0,0.0,0.0,242.0,0.0
80.0,80.0,0.0,0.0,0.0,,28.659516090992838,0.0,0.0,0.0,420.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,31.19856688400614,32.45510885100521,32.46960235699953,0.0,256.0,0.0
1.0,1.0,33.83496710300096,35.009394061999046,90.0,90.0,0.0,0.0,35.01656066600117,-7.000000000000001,226.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,36.867425837001065,0.0,0.0,0.0,329.0,0.0
80.0,80.0,0.0,0.0,0.0,,39.39294451499882,0.0,0.0,0.0,24.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.96624150899879,0.0,0.0,0.0,259.0,0.0
80.0,80.0,0.0,0.0,0.0,,44.48011649599357,0.0,0.0,0.0,364.0,0.0
