Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,2.0,0.018450268000378856,7.000000000000001,335.0,8.000000000000002,0.3,2
1.0,4.0,4.465846516000056,4.999999999999999,147.0,7.000000000000001,0.5,2
1.0,3.0,9.001506991000497,4.999999999999999,112.0,7.000000000000001,0.2,2
1.0,1.0,13.529642894000062,7.000000000000001,356.0,6.0,0.4,2
1.0,4.0,18.065176416999748,-4.999999999999999,42.0,6.0,0.7,1
1.0,4.0,22.561143363000156,-4.999999999999999,385.0,8.000000000000002,0.6,1
1.0,1.0,27.02702993100047,7.000000000000001,312.0,9.0,0.1,2
1.0,3.0,31.57799604899992,-7.000000000000001,361.0,6.0,0.3,1
1.0,4.0,35.87498303499979,4.999999999999999,415.0,6.0,0.5,2
1.0,2.0,40.48210853100045,-4.999999999999999,86.0,6.0,0.2,1
1.0,4.0,45.53763703000004,-7.000000000000001,187.0,9.0,0.4,1
1.0,4.0,50.05788334099998,-7.000000000000001,378.0,8.000000000000002,0.7,1
1.0,4.0,54.61782331399991,-4.999999999999999,162.0,9.0,0.6,1
1.0,2.0,59.241995919000146,-7.000000000000001,290.0,6.0,0.1,2
1.0,3.0,63.825908177999736,-4.999999999999999,104.0,6.0,0.3,1
1.0,4.0,68.63347906699983,4.999999999999999,273.0,9.0,0.5,2
1.0,1.0,73.6575314820002,4.999999999999999,308.0,7.000000000000001,0.2,2
1.0,4.0,78.25781697399998,-4.999999999999999,14.0,6.0,0.4,1
1.0,4.0,82.7857286870003,-7.000000000000001,64.0,9.0,0.7,1
1.0,4.0,87.19404128099995,-4.999999999999999,301.0,7.000000000000001,0.6,1
