Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.01853615400000308,4.999999999999999,49.0,8.000000000000002,0.3,2
1.0,1.0,4.961658308000096,7.000000000000001,138.0,8.000000000000002,0.1,1
1.0,4.0,10.482177267999987,-7.000000000000001,309.0,9.0,0.5,1
1.0,4.0,15.593641275999971,7.000000000000001,400.0,9.0,0.7,2
1.0,4.0,21.88249183300013,-4.999999999999999,110.0,7.000000000000001,0.6,1
1.0,1.0,26.954159333000007,7.000000000000001,223.0,9.0,0.4,1
1.0,1.0,32.41761317999999,-7.000000000000001,184.0,8.000000000000002,0.2,1
1.0,4.0,38.378922198000055,4.999999999999999,311.0,9.0,0.3,2
1.0,2.0,43.24257622799996,7.000000000000001,326.0,8.000000000000002,0.1,2
1.0,4.0,50.442733868000005,7.000000000000001,175.0,6.0,0.5,2
1.0,4.0,56.21919161100004,4.999999999999999,388.0,8.000000000000002,0.7,2
1.0,4.0,60.778402613000026,7.000000000000001,265.0,8.000000000000002,0.6,2
1.0,4.0,66.63443884699996,-7.000000000000001,361.0,7.000000000000001,0.4,1
1.0,2.0,71.35375832399995,4.999999999999999,272.0,6.0,0.2,1
1.0,1.0,77.00359574000004,7.000000000000001,222.0,7.000000000000001,0.3,1
1.0,2.0,82.96278185699998,7.000000000000001,17.0,9.0,0.1,1
1.0,4.0,89.12273861900007,7.000000000000001,350.0,9.0,0.5,2
1.0,4.0,93.7857704170001,4.999999999999999,332.0,9.0,0.7,2
1.0,4.0,98.55377368199993,-7.000000000000001,404.0,6.0,0.6,1
1.0,4.0,102.97261953199995,4.999999999999999,284.0,6.0,0.4,2
