Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.01921936399958213,7.000000000000001,254.0,9.0,0.7,2
1.0,2.0,4.362939918999928,7.000000000000001,117.0,8.000000000000002,0.1,2
1.0,4.0,8.402807313999801,7.000000000000001,342.0,9.0,0.6,2
1.0,1.0,12.458095469,-7.000000000000001,337.0,9.0,0.4,2
1.0,1.0,16.65386020400001,7.000000000000001,155.0,7.000000000000001,0.3,2
1.0,1.0,21.074164557999666,4.999999999999999,190.0,7.000000000000001,0.2,2
1.0,2.0,26.554398217999733,-7.000000000000001,178.0,6.0,0.5,2
1.0,4.0,30.490396994999628,-4.999999999999999,151.0,9.0,0.7,1
1.0,1.0,34.482512656999916,7.000000000000001,10.0,6.0,0.1,2
1.0,4.0,40.922589565999715,7.000000000000001,78.0,9.0,0.6,2
1.0,4.0,46.23422967999977,-4.999999999999999,38.0,7.000000000000001,0.4,1
1.0,1.0,52.77767207599982,7.000000000000001,346.0,6.0,0.3,2
1.0,2.0,58.29834524299986,-7.000000000000001,157.0,8.000000000000002,0.2,2
1.0,4.0,64.71413778999977,4.999999999999999,280.0,8.000000000000002,0.5,2
1.0,4.0,68.66644128799999,-4.999999999999999,330.0,7.000000000000001,0.7,1
1.0,2.0,72.76189263799961,-7.000000000000001,229.0,6.0,0.1,2
1.0,4.0,76.76202171999967,4.999999999999999,30.0,9.0,0.6,2
1.0,2.0,81.1533666829996,7.000000000000001,150.0,8.000000000000002,0.4,2
1.0,4.0,85.8583854059998,4.999999999999999,133.0,6.0,0.3,2
1.0,1.0,89.95394637399977,-4.999999999999999,147.0,7.000000000000001,0.2,2
