Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,0.0,0.018302905000382452,-4.999999999999999,420.0,8.000000000000002,0.1,1
1.0,4.0,7.862590832999558,4.999999999999999,343.0,8.000000000000002,0.2,1
1.0,4.0,13.985456030999558,7.000000000000001,399.0,7.000000000000001,0.5,2
1.0,0.0,18.809734140000728,-7.000000000000001,255.0,7.000000000000001,0.4,1
1.0,4.0,25.970040324000365,-4.999999999999999,73.0,7.000000000000001,0.3,2
1.0,0.0,31.48396169100124,4.999999999999999,115.0,9.0,0.6,2
1.0,1.0,38.603337216,4.999999999999999,63.0,6.0,0.7,2
1.0,1.0,45.23168309100038,-4.999999999999999,320.0,6.0,0.1,1
1.0,1.0,51.28945675000068,-7.000000000000001,338.0,9.0,0.2,2
1.0,4.0,57.458287939,7.000000000000001,329.0,8.000000000000002,0.5,2
1.0,4.0,62.12034455899993,4.999999999999999,258.0,9.0,0.4,2
1.0,1.0,66.68842179999956,7.000000000000001,159.0,7.000000000000001,0.3,2
1.0,4.0,72.94615313500071,7.000000000000001,216.0,9.0,0.6,2
1.0,4.0,77.55289367700061,-4.999999999999999,162.0,8.000000000000002,0.7,2
1.0,2.0,82.63952638400042,7.000000000000001,19.0,9.0,0.1,2
1.0,3.0,89.84262443700027,7.000000000000001,157.0,7.000000000000001,0.2,2
1.0,2.0,94.53000793499996,-4.999999999999999,162.0,6.0,0.5,2
1.0,4.0,99.65475737999986,-7.000000000000001,221.0,6.0,0.4,2
1.0,2.0,104.4575714929997,-4.999999999999999,414.0,7.000000000000001,0.3,1
1.0,3.0,110.833002708001,-7.000000000000001,237.0,9.0,0.6,2
