Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,4.1122000766335987e-05,0.0,0.0,0.0,216.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.547508415000266,0.0,0.0,0.0,80.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.103461770000649,0.0,0.0,0.0,91.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,7.662706110999352,9.594762287999401,9.600174843000786,0.0,224.0,0.0
0.0,,10.59823626599973,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,37.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,13.229996317999394,0.0,0.0,0.0,318.0,0.0
1.0,3.0,15.816463643999668,16.175248640000063,90.0,90.0,0.0,0.0,16.190528904999155,4.999999999999999,74.0,7.000000000000001
80.0,80.0,0.0,0.0,1.0,1.0,18.332827649999672,19.99327210699994,19.998602656000003,0.0,280.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.876713940000627,0.0,0.0,0.0,263.0,0.0
0.0,,23.431490929000574,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,28.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,1.0,25.94305473299937,27.008278436000182,27.013496714000212,0.0,64.0,0.0
0.0,,28.534142815999076,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,225.0,6.0
80.0,80.0,0.0,0.0,1.0,2.0,31.09702976799963,32.819634378000046,32.839382592999755,0.0,366.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,33.63759872599985,36.00037871399945,36.00705526800084,0.0,309.0,0.0
80.0,80.0,0.0,0.0,0.0,,36.26492044800034,0.0,0.0,0.0,109.0,0.0
80.0,80.0,0.0,0.0,0.0,,38.77137979500003,0.0,0.0,0.0,174.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.31060416999935,0.0,0.0,0.0,134.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,43.86298387500028,44.64983451599983,44.66329263099942,0.0,325.0,0.0
80.0,80.0,0.0,0.0,0.0,,46.44771974700052,0.0,0.0,0.0,105.0,0.0
80.0,80.0,0.0,0.0,0.0,,48.96901853499912,0.0,0.0,0.0,313.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,51.47276885499923,52.62518364199968,52.63731014000041,0.0,14.0,0.0
80.0,80.0,0.0,0.0,0.0,,54.038405465000324,0.0,0.0,0.0,270.0,0.0
1.0,1.0,56.61590981600057,57.456596811000054,90.0,90.0,0.0,0.0,57.46329065200007,4.999999999999999,366.0,6.0
80.0,80.0,0.0,0.0,1.0,2.0,59.626635873999476,61.60287584499929,61.62170323600003,0.0,40.0,0.0
80.0,80.0,0.0,0.0,0.0,,62.1525017010008,0.0,0.0,0.0,90.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,64.6642559310003,66.90061396800047,66.91382127299948,0.0,355.0,0.0
0.0,,67.76329394300046,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,27.0,6.0
80.0,80.0,0.0,0.0,0.0,,70.33394595299978,0.0,0.0,0.0,35.0,0.0
1.0,2.0,72.92518383999959,74.85978596600035,90.0,90.0,0.0,0.0,74.8750255140003,-7.000000000000001,365.0,8.000000000000002
0.0,,76.01822977899974,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,424.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,4.0,78.64416356299989,78.78983270699973,78.79718375999983,0.0,8.0,0.0
80.0,80.0,0.0,0.0,0.0,,81.16977543199937,0.0,0.0,0.0,149.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,83.68423437300044,83.8250579029991,83.84043051200024,0.0,396.0,0.0
80.0,80.0,0.0,0.0,0.0,,86.27049910599999,0.0,0.0,0.0,224.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,88.82145764300003,89.52697606999936,89.53216153200083,0.0,256.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,91.34280798200052,93.74123549700016,93.75701458399999,0.0,22.0,0.0
1.0,1.0,93.92932528399979,95.54279093200057,90.0,90.0,0.0,0.0,95.55845749900072,-4.999999999999999,129.0,9.0
80.0,80.0,0.0,0.0,0.0,,97.16897029100073,0.0,0.0,0.0,259.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,99.67994832799923,101.74573621300078,101.75348956299968,0.0,56.0,0.0
80.0,80.0,0.0,0.0,0.0,,102.20641060399976,0.0,0.0,0.0,314.0,0.0
1.0,2.0,104.75397616400005,106.60166490200027,90.0,90.0,0.0,0.0,106.61163402800048,4.999999999999999,401.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,1.0,107.78468400699967,110.00135914199927,110.00563672700082,0.0,88.0,0.0
80.0,80.0,0.0,0.0,0.0,,111.06448825999905,0.0,0.0,0.0,393.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,113.62077547400077,114.55832491100045,114.57032207500015,0.0,295.0,0.0
1.0,4.0,116.18141928099976,117.77656421100073,90.0,90.0,0.0,0.0,117.78167645800022,-4.999999999999999,64.0,6.0
80.0,80.0,0.0,0.0,1.0,1.0,119.24011163400064,121.8028761709993,121.8222051520006,0.0,143.0,0.0
80.0,80.0,0.0,0.0,0.0,,122.12063459399906,0.0,0.0,0.0,72.0,0.0
1.0,1.0,124.6563000770002,126.87145978400076,90.0,90.0,0.0,0.0,126.87883087400041,4.999999999999999,385.0,6.0
80.0,80.0,0.0,0.0,0.0,,127.68835735900029,0.0,0.0,0.0,279.0,0.0
1.0,2.0,130.24797843399938,132.04700610600048,90.0,90.0,0.0,0.0,132.05411241000002,-4.999999999999999,129.0,9.0
80.0,80.0,0.0,0.0,1.0,4.0,133.28621378999924,134.60394865700073,134.60784080200028,0.0,170.0,0.0
1.0,4.0,135.83277663099943,136.75600621800004,90.0,90.0,0.0,0.0,136.76189107100072,-4.999999999999999,122.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,138.87021893900055,0.0,0.0,0.0,428.0,0.0
1.0,2.0,141.41826253100044,142.61827072699998,90.0,90.0,0.0,0.0,142.6235777410002,-7.000000000000001,161.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,1.0,144.46078866300013,145.75082171199938,145.75715556199975,0.0,153.0,0.0
1.0,2.0,147.01222721399972,149.02768085000025,90.0,90.0,0.0,0.0,149.03279731899966,7.000000000000001,180.0,7.000000000000001
80.0,80.0,0.0,0.0,1.0,3.0,150.2170478120006,152.00901271300063,152.02047053100068,0.0,237.0,0.0
80.0,80.0,0.0,0.0,0.0,,152.7516993930003,0.0,0.0,0.0,395.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,155.3106710159991,155.59502630799943,155.6086259219992,0.0,115.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,157.82485483600067,159.95796688200062,159.96468465399994,0.0,235.0,0.0
0.0,,160.376314137,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,26.0,7.000000000000001
80.0,80.0,0.0,0.0,1.0,4.0,162.9529061329995,163.60463005199927,163.61950261899983,0.0,361.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,165.53104575900034,167.74534121999932,167.76475423400007,0.0,308.0,0.0
80.0,80.0,0.0,0.0,0.0,,168.44855728999937,0.0,0.0,0.0,270.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,170.97006358699946,171.3326821009996,171.3509830790008,0.0,69.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,173.55756629999996,175.82887473399933,175.84219228999973,0.0,398.0,0.0
80.0,80.0,0.0,0.0,0.0,,176.3605430789994,0.0,0.0,0.0,277.0,0.0
1.0,1.0,178.91409156400005,179.48113630499938,90.0,90.0,0.0,0.0,179.49940869800048,-4.999999999999999,359.0,7.000000000000001
80.0,80.0,0.0,0.0,1.0,1.0,181.50033391100078,183.82441864300017,183.83639385599963,0.0,123.0,0.0
80.0,80.0,0.0,0.0,0.0,,184.2752279260003,0.0,0.0,0.0,123.0,0.0
