Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,1.0,4.0,3.834500057564583e-05,2.366161837000618,2.3713942780013895,0.0,10.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.615939020000951,0.0,0.0,0.0,143.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,5.159255463000591,6.952679681000518,6.957867860000988,0.0,128.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,7.686460731001716,9.26097713800118,9.278152269000202,0.0,214.0,0.0
1.0,4.0,10.254977171000064,11.376324813001702,90.0,90.0,0.0,0.0,11.381525553000756,7.000000000000001,374.0,6.0
80.0,80.0,0.0,0.0,1.0,3.0,13.303893177000646,15.005557010001212,15.02027353000085,0.0,336.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.866967022000608,0.0,0.0,0.0,259.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,18.408262172000832,19.41250392300026,19.428173481001068,0.0,408.0,0.0
1.0,1.0,20.9978233490001,22.70676910000111,90.0,90.0,0.0,0.0,22.718094391000704,-4.999999999999999,278.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,24.022350488001393,0.0,0.0,0.0,161.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,26.52356882100139,27.024948419000793,27.03847936100101,0.0,132.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,29.063767605000976,31.166016720000698,31.16992621800091,0.0,417.0,0.0
80.0,80.0,0.0,0.0,0.0,,31.591016268001113,0.0,0.0,0.0,172.0,0.0
1.0,4.0,34.13904086900038,34.4193479580008,90.0,90.0,0.0,0.0,34.444280846000765,-4.999999999999999,103.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,36.72719332000088,0.0,0.0,0.0,330.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,39.272436708000896,41.36326946100053,41.38151684700097,0.0,310.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.822220129000925,0.0,0.0,0.0,178.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,44.34892854700047,45.916368226000486,45.92178457400041,0.0,50.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,46.87412571800087,49.11506811700019,49.12769866300005,0.0,311.0,0.0
80.0,80.0,0.0,0.0,0.0,,49.43211688000156,0.0,0.0,0.0,175.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,51.94887613800165,52.661026308000146,52.66924602600011,0.0,126.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,54.48904784300066,56.83597966600064,56.84203083600005,0.0,209.0,0.0
1.0,4.0,57.29663398700177,58.75553161700009,90.0,90.0,0.0,0.0,58.761981293000645,-4.999999999999999,347.0,6.0
80.0,80.0,0.0,0.0,0.0,,60.3431676600012,0.0,0.0,0.0,268.0,0.0
1.0,4.0,62.91822323700035,63.469246074000694,90.0,90.0,0.0,0.0,63.483740850000686,7.000000000000001,411.0,9.0
80.0,80.0,0.0,0.0,1.0,3.0,65.45728286400117,66.85498290800024,66.87199949200112,0.0,167.0,0.0
1.0,4.0,68.01922415800072,70.37709434900171,90.0,90.0,0.0,0.0,70.38248253100028,4.999999999999999,283.0,7.000000000000001
0.0,,71.0521840800011,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,311.0,8.000000000000002
1.0,1.0,73.60137685500013,74.32743461600148,90.0,90.0,0.0,0.0,74.33416538300116,7.000000000000001,142.0,6.0
80.0,80.0,0.0,0.0,1.0,1.0,76.62571147000017,76.69798621800146,76.70271175400012,0.0,418.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,79.17810000700047,80.62720041500143,80.63231070000074,0.0,349.0,0.0
80.0,80.0,0.0,0.0,0.0,,81.73015307200149,0.0,0.0,0.0,80.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,84.23933393300103,84.31334101800167,84.32042368900147,0.0,336.0,0.0
80.0,80.0,0.0,0.0,1.0,4.0,86.7648132000013,88.1525448070006,88.160499136,0.0,311.0,0.0
80.0,80.0,0.0,0.0,0.0,,89.28363901800003,0.0,0.0,0.0,423.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,91.82667133000177,92.2022300360004,92.21160259200042,0.0,55.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,94.3833006420009,95.4097364370009,95.4185204430014,0.0,53.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,96.9397413860006,98.87167152100119,98.87839876300131,0.0,98.0,0.0
80.0,80.0,0.0,0.0,0.0,,99.49530172200139,0.0,0.0,0.0,343.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,102.00674868600072,102.80703909300064,102.81899149700075,0.0,328.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,104.5306601830016,106.36893320900163,106.37460289200135,0.0,100.0,0.0
0.0,,107.07099159800055,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,190.0,9.0
80.0,80.0,0.0,0.0,1.0,1.0,109.63067760000013,110.14698535000025,110.159823082,0.0,8.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,112.20906107700102,112.64120513300077,112.65181794500131,0.0,297.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,114.75656024300042,115.20244866300163,115.22075822500119,0.0,316.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,117.28787296900009,118.5986761160002,118.60254115200041,0.0,55.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,119.79744539600142,122.34602614600044,122.35035062100178,0.0,390.0,0.0
80.0,80.0,0.0,0.0,0.0,,122.44803246600168,0.0,0.0,0.0,38.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,125.0005680230006,126.0752445900016,126.08574797800065,0.0,360.0,0.0
0.0,,127.5339746640002,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,347.0,9.0
80.0,80.0,0.0,0.0,1.0,2.0,130.10059113800162,130.32760606300144,130.33142297500126,0.0,16.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,132.62987136800075,134.73505510200084,134.7536269100001,0.0,253.0,0.0
0.0,,135.19612337200124,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,131.0,9.0
1.0,1.0,137.7584412940014,138.40898710800138,90.0,90.0,0.0,0.0,138.4129254620002,7.000000000000001,127.0,7.000000000000001
80.0,80.0,0.0,0.0,1.0,3.0,140.8329269140013,140.90478462100145,140.9107366140015,0.0,119.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,143.39998667500004,144.15279544000077,144.16755431100137,0.0,314.0,0.0
80.0,80.0,0.0,0.0,0.0,,145.9465563900012,0.0,0.0,0.0,82.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,148.5624785580003,149.08255840900165,149.09516246400017,0.0,321.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,151.09222551400126,152.00122949100114,152.00523160100056,0.0,7.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,153.66179878800176,154.9138182330007,154.91825185400012,0.0,202.0,0.0
0.0,,156.21098594100113,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,284.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,3.0,158.79430120300094,158.9424669200016,158.94765514500068,0.0,396.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,161.36416955800087,161.88806034100162,161.89787632800108,0.0,30.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,163.88536679200115,165.1606005320009,165.16833922800106,0.0,222.0,0.0
0.0,,166.4721262260009,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,248.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,1.0,169.05977547400107,170.11306254300143,170.12894877600047,0.0,318.0,0.0
1.0,3.0,171.66491281100025,173.03401312800088,90.0,90.0,0.0,0.0,173.0385459650006,7.000000000000001,418.0,6.0
80.0,80.0,0.0,0.0,0.0,,174.6939538430015,0.0,0.0,0.0,253.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,177.23941231000026,177.52205099800085,177.54127150500062,0.0,243.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,179.82538155800103,180.85506775500107,180.8631487700004,0.0,299.0,0.0
1.0,4.0,182.40195461900112,184.00226710800052,90.0,90.0,0.0,0.0,184.0061311190002,-4.999999999999999,137.0,6.0
80.0,80.0,0.0,0.0,0.0,,185.41110572300022,0.0,0.0,0.0,391.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,187.96901773900026,188.11496224500115,188.12521259300047,0.0,281.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,190.483114562001,192.2271008050011,192.23237384599997,0.0,137.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,193.0058808270005,195.3858469830011,195.38975767300144,0.0,412.0,0.0
0.0,,195.70248973100024,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,159.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,2.0,198.2433744860009,199.17337417400086,199.17957833200126,0.0,354.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,200.8188246510017,202.55829950600128,202.56466316500155,0.0,176.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,203.3342005980012,205.70052375600062,205.70566253500147,0.0,87.0,0.0
80.0,80.0,0.0,0.0,0.0,,206.38398318000145,0.0,0.0,0.0,130.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,208.93300489000103,210.14261982800053,210.14809185000013,0.0,266.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,211.5079715840002,213.5230750130013,213.53377156100032,0.0,130.0,0.0
1.0,1.0,214.51843002400165,216.81659866800146,90.0,90.0,0.0,0.0,216.82262790300047,-7.000000000000001,211.0,9.0
80.0,80.0,0.0,0.0,0.0,,217.54746704400168,0.0,0.0,0.0,130.0,0.0
1.0,1.0,220.1136893740004,222.5458245630016,90.0,90.0,0.0,0.0,222.55091173300025,-7.000000000000001,226.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,223.1838655290012,0.0,0.0,0.0,71.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,225.72699158600153,226.62291276200085,226.63647877200128,0.0,207.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,228.41166386100122,229.39800286600075,229.409587346001,0.0,214.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,230.94989007600088,232.9822107400014,232.9873691740013,0.0,2.0,0.0
80.0,80.0,0.0,0.0,0.0,,233.50065404200177,0.0,0.0,0.0,305.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,236.03310253400014,236.7614318370015,236.7698236920005,0.0,234.0,0.0
80.0,80.0,0.0,0.0,0.0,,238.5496071000016,0.0,0.0,0.0,190.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,241.1225910380017,241.33805986300104,241.34691192300124,0.0,385.0,0.0
1.0,1.0,243.72482379300163,246.19229996100148,90.0,90.0,0.0,0.0,246.20686587300042,-4.999999999999999,97.0,8.000000000000002
0.0,,246.7922497890013,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,333.0,6.0
80.0,80.0,0.0,0.0,1.0,1.0,249.32048563200078,249.97518251200017,249.98087031000068,0.0,60.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,251.8825644130011,253.57564395400004,253.58709333600018,0.0,369.0,0.0
80.0,80.0,0.0,0.0,0.0,,254.4535163820001,0.0,0.0,0.0,172.0,0.0
1.0,1.0,256.9834177390003,258.447730029,90.0,90.0,0.0,0.0,258.45887242200115,7.000000000000001,73.0,9.0
1.0,3.0,260.0348638990017,261.39861351700165,90.0,90.0,0.0,0.0,261.4114257270012,-4.999999999999999,238.0,6.0
80.0,80.0,0.0,0.0,1.0,3.0,263.0873653160015,265.60239188000014,265.6076818750007,0.0,422.0,0.0
0.0,,265.94759685200006,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,155.0,8.000000000000002
1.0,1.0,268.6136326730011,268.8357259510012,90.0,90.0,0.0,0.0,268.84533636500055,-7.000000000000001,295.0,9.0
80.0,80.0,0.0,0.0,1.0,1.0,271.1453124920008,272.6640728850016,272.6808140480007,0.0,176.0,0.0
0.0,,273.69511291100025,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,8.0,6.0
80.0,80.0,0.0,0.0,1.0,1.0,276.240028481001,276.89827147600045,276.9056431090012,0.0,194.0,0.0
80.0,80.0,0.0,0.0,0.0,,278.7756207430011,0.0,0.0,0.0,55.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,281.28036440300093,281.508980513001,281.51483999800075,0.0,165.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,283.8254843950017,284.34504054300123,284.3513369380016,0.0,152.0,0.0
1.0,3.0,286.37928585900045,288.27139083900147,90.0,90.0,0.0,0.0,288.2754102070012,-7.000000000000001,428.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,289.4264500770005,0.0,0.0,0.0,361.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,291.9391937750006,292.8041300720015,292.8079495180009,0.0,87.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,294.46678058200087,295.20513670500077,295.2089793490013,0.0,63.0,0.0
80.0,80.0,0.0,0.0,0.0,,297.0327599750017,0.0,0.0,0.0,137.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,299.54321911400075,300.1377341960015,300.1436509820014,0.0,353.0,0.0
1.0,3.0,302.13738730500154,304.3224813730012,90.0,90.0,0.0,0.0,304.3263865650006,-7.000000000000001,145.0,6.0
80.0,80.0,0.0,0.0,0.0,,305.20659466600046,0.0,0.0,0.0,163.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,307.72153146600067,308.1237815220011,308.1355968330008,0.0,98.0,0.0
1.0,3.0,310.3070851480006,311.4759118200018,90.0,90.0,0.0,0.0,311.4815766470001,-4.999999999999999,351.0,7.000000000000001
1.0,2.0,313.3856927190009,315.6839057030011,90.0,90.0,0.0,0.0,315.6890433390017,-4.999999999999999,61.0,8.000000000000002
