Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.019198975000108476,7.000000000000001,141.0,8.000000000000002,0.3,2
1.0,2.0,6.145921151999573,4.999999999999999,34.0,9.0,0.2,2
1.0,1.0,12.170445936999386,-4.999999999999999,420.0,9.0,0.5,1
1.0,1.0,17.35406526799943,-7.000000000000001,383.0,7.000000000000001,0.4,1
1.0,2.0,22.28210629499972,-7.000000000000001,282.0,9.0,0.1,1
1.0,4.0,27.329420225999456,7.000000000000001,8.0,7.000000000000001,0.7,2
1.0,4.0,31.978391791999456,4.999999999999999,152.0,8.000000000000002,0.6,2
1.0,4.0,36.50598310499936,-7.000000000000001,243.0,6.0,0.3,2
1.0,2.0,41.37846132499999,-7.000000000000001,197.0,6.0,0.2,1
1.0,2.0,46.56145358499998,4.999999999999999,124.0,7.000000000000001,0.5,1
1.0,1.0,52.04949281500012,-4.999999999999999,108.0,6.0,0.4,1
1.0,4.0,57.28935644899957,-4.999999999999999,315.0,8.000000000000002,0.1,2
1.0,4.0,61.745803173999775,7.000000000000001,321.0,8.000000000000002,0.7,2
1.0,2.0,66.63472136499968,-7.000000000000001,425.0,9.0,0.6,1
1.0,4.0,71.75397258299927,4.999999999999999,118.0,9.0,0.3,2
1.0,2.0,77.11240583400013,-7.000000000000001,200.0,6.0,0.2,1
1.0,1.0,82.52271185900008,-7.000000000000001,133.0,8.000000000000002,0.5,1
1.0,4.0,87.53022862599937,7.000000000000001,82.0,9.0,0.4,1
1.0,2.0,93.17544020800051,4.999999999999999,262.0,7.000000000000001,0.1,1
1.0,4.0,98.93039228799898,7.000000000000001,415.0,7.000000000000001,0.7,2
