Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.026253930000166292,4.999999999999999,105.0,8.000000000000002,0.1,1
1.0,2.0,6.025785804999941,-7.000000000000001,308.0,8.000000000000002,0.2,1
1.0,4.0,13.584248110000772,-7.000000000000001,416.0,8.000000000000002,0.7,1
1.0,2.0,18.842657908000547,7.000000000000001,343.0,9.0,0.3,2
1.0,3.0,25.276142818000153,4.999999999999999,336.0,7.000000000000001,0.6,2
1.0,2.0,30.981434062000517,4.999999999999999,87.0,7.000000000000001,0.5,2
1.0,1.0,36.32796365300055,-4.999999999999999,364.0,8.000000000000002,0.4,1
1.0,3.0,42.34663940600058,4.999999999999999,124.0,8.000000000000002,0.1,2
1.0,3.0,48.24906023099993,-4.999999999999999,308.0,6.0,0.2,2
1.0,4.0,55.03871109100055,7.000000000000001,204.0,8.000000000000002,0.7,2
1.0,4.0,60.32078354800069,4.999999999999999,195.0,6.0,0.3,2
1.0,2.0,65.462370663,4.999999999999999,327.0,8.000000000000002,0.6,1
1.0,3.0,72.02427849100059,-4.999999999999999,165.0,8.000000000000002,0.5,1
1.0,3.0,76.88799979800024,-7.000000000000001,370.0,6.0,0.4,1
1.0,3.0,82.20689592600047,7.000000000000001,96.0,8.000000000000002,0.1,1
1.0,4.0,89.57731365900054,7.000000000000001,174.0,6.0,0.2,2
1.0,3.0,94.67679697700078,-7.000000000000001,224.0,7.000000000000001,0.7,0
1.0,4.0,102.97701962800056,-7.000000000000001,256.0,7.000000000000001,0.3,2
1.0,4.0,107.77035054499993,7.000000000000001,261.0,6.0,0.6,2
1.0,2.0,112.98508750900055,4.999999999999999,50.0,6.0,0.5,1
