Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.019720976997632533,-7.000000000000001,59.0,7.000000000000001,0.7,1
1.0,2.0,4.465462824999122,-4.999999999999999,176.0,9.0,0.3,1
1.0,1.0,9.249709776995587,-7.000000000000001,197.0,9.0,0.2,2
1.0,1.0,14.425109025003621,-4.999999999999999,412.0,7.000000000000001,0.1,1
1.0,4.0,19.075003108999226,-4.999999999999999,36.0,6.0,0.5,1
1.0,4.0,23.785999878004077,-7.000000000000001,298.0,9.0,0.6,1
1.0,4.0,28.473239201004617,-7.000000000000001,371.0,9.0,0.4,1
1.0,4.0,32.92141702800291,4.999999999999999,31.0,9.0,0.7,2
1.0,3.0,37.64983879899955,4.999999999999999,78.0,9.0,0.3,2
1.0,2.0,42.75388456899964,-7.000000000000001,101.0,6.0,0.2,2
1.0,1.0,47.31366249000712,-4.999999999999999,255.0,8.000000000000002,0.1,1
1.0,4.0,51.89844506100053,7.000000000000001,412.0,8.000000000000002,0.5,2
1.0,4.0,56.27427230699686,4.999999999999999,382.0,9.0,0.6,2
1.0,1.0,60.633710270005395,7.000000000000001,346.0,9.0,0.4,1
1.0,4.0,66.55387181599508,4.999999999999999,91.0,6.0,0.7,2
1.0,3.0,71.3065551519976,7.000000000000001,308.0,9.0,0.3,2
1.0,1.0,75.61838994899881,-7.000000000000001,271.0,7.000000000000001,0.2,1
1.0,1.0,80.17815714000608,4.999999999999999,281.0,9.0,0.1,1
1.0,4.0,84.52159841899993,4.999999999999999,16.0,9.0,0.5,2
1.0,4.0,89.2735832699982,4.999999999999999,212.0,8.000000000000002,0.6,2
