Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.018021962998318486,4.999999999999999,395.0,6.0,0.7,2
1.0,2.0,5.259104796001338,-7.000000000000001,360.0,9.0,0.1,1
1.0,2.0,10.666546631997335,-7.000000000000001,181.0,7.000000000000001,0.2,1
1.0,2.0,16.918090469000163,4.999999999999999,149.0,8.000000000000002,0.4,2
1.0,4.0,21.754848739001318,-4.999999999999999,135.0,8.000000000000002,0.6,1
1.0,1.0,26.92471560499689,-4.999999999999999,35.0,7.000000000000001,0.5,2
1.0,1.0,32.76260825099598,-7.000000000000001,133.0,8.000000000000002,0.3,2
1.0,4.0,38.970455968999886,7.000000000000001,44.0,6.0,0.7,2
1.0,1.0,44.02625923999585,4.999999999999999,87.0,8.000000000000002,0.1,1
1.0,1.0,49.01827378600137,4.999999999999999,198.0,7.000000000000001,0.2,2
1.0,1.0,53.83441314598895,-4.999999999999999,407.0,6.0,0.4,1
1.0,1.0,58.48198333699838,-4.999999999999999,186.0,9.0,0.6,2
1.0,2.0,64.28988098500122,7.000000000000001,300.0,9.0,0.5,2
1.0,2.0,69.39770775700163,-4.999999999999999,188.0,6.0,0.3,1
1.0,3.0,75.59484111299389,7.000000000000001,46.0,6.0,0.7,2
1.0,1.0,80.72354219498811,-7.000000000000001,393.0,8.000000000000002,0.1,1
1.0,1.0,85.62763197100139,-7.000000000000001,357.0,9.0,0.2,2
1.0,1.0,91.04263739498856,-7.000000000000001,192.0,8.000000000000002,0.4,1
1.0,3.0,95.73976833900088,4.999999999999999,20.0,7.000000000000001,0.6,2
1.0,1.0,100.94054884499928,7.000000000000001,88.0,9.0,0.5,1
