Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.024410603000433184,4.999999999999999,82.0,8.000000000000002,0.2,0
1.0,1.0,7.047759748000317,4.999999999999999,218.0,9.0,0.1,0
1.0,4.0,14.601110162999248,4.999999999999999,343.0,9.0,0.7,2
1.0,4.0,19.753841505998935,-4.999999999999999,294.0,9.0,0.6,1
1.0,1.0,24.288297941000565,-4.999999999999999,216.0,8.000000000000002,0.3,0
1.0,4.0,31.2990537149999,4.999999999999999,289.0,8.000000000000002,0.4,2
1.0,4.0,35.95419535399924,4.999999999999999,359.0,9.0,0.5,2
1.0,1.0,40.8736224940003,-4.999999999999999,278.0,6.0,0.2,0
1.0,1.0,47.97054994700011,7.000000000000001,408.0,6.0,0.1,0
1.0,4.0,55.86516513599963,-7.000000000000001,28.0,8.000000000000002,0.7,1
1.0,4.0,60.05577513599928,-7.000000000000001,126.0,9.0,0.6,1
1.0,1.0,64.32276733700019,7.000000000000001,304.0,8.000000000000002,0.3,0
1.0,1.0,71.47667191800065,7.000000000000001,365.0,6.0,0.4,0
1.0,4.0,78.55868783799997,7.000000000000001,402.0,6.0,0.5,2
1.0,1.0,82.79454458600048,-4.999999999999999,59.0,9.0,0.2,0
1.0,1.0,89.57630117500048,-7.000000000000001,175.0,9.0,0.1,0
1.0,4.0,96.46772602800047,4.999999999999999,277.0,6.0,0.7,2
1.0,4.0,100.64627684799962,7.000000000000001,58.0,8.000000000000002,0.6,2
1.0,1.0,104.71206026999971,7.000000000000001,399.0,8.000000000000002,0.3,0
1.0,1.0,111.5832618759996,-4.999999999999999,209.0,8.000000000000002,0.4,0
