Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.01775607499985199,-4.999999999999999,239.0,6.0,0.4,0
1.0,1.0,7.27768739000021,-4.999999999999999,91.0,7.000000000000001,0.2,0
1.0,1.0,14.47475419300099,-4.999999999999999,375.0,8.000000000000002,0.1,0
1.0,4.0,21.44238141200003,7.000000000000001,63.0,6.0,0.6,2
1.0,1.0,26.826593314001002,4.999999999999999,395.0,9.0,0.3,0
1.0,4.0,33.80218191300082,-4.999999999999999,0.0,6.0,0.5,1
1.0,4.0,38.50727311300034,7.000000000000001,164.0,7.000000000000001,0.7,2
1.0,4.0,43.19421808900006,4.999999999999999,174.0,9.0,0.4,2
1.0,1.0,48.017785114001526,7.000000000000001,373.0,9.0,0.2,0
1.0,1.0,55.313908940001056,7.000000000000001,400.0,7.000000000000001,0.1,0
1.0,4.0,62.30934425600026,-4.999999999999999,94.0,9.0,0.6,1
1.0,1.0,67.26486749000105,-4.999999999999999,178.0,6.0,0.3,0
1.0,4.0,74.37836016300025,7.000000000000001,323.0,7.000000000000001,0.5,2
1.0,4.0,79.18703773900052,-7.000000000000001,250.0,7.000000000000001,0.7,1
1.0,4.0,83.95009387600112,-7.000000000000001,207.0,7.000000000000001,0.4,1
1.0,1.0,88.54912844899991,-7.000000000000001,428.0,9.0,0.2,0
1.0,1.0,95.57839714700094,-4.999999999999999,164.0,8.000000000000002,0.1,0
1.0,4.0,102.54597773600108,7.000000000000001,205.0,7.000000000000001,0.6,2
1.0,1.0,106.99846230600087,-4.999999999999999,134.0,7.000000000000001,0.3,0
1.0,4.0,113.96046273400134,7.000000000000001,80.0,9.0,0.5,2
