Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.018437298000208102,-7.000000000000001,129.0,7.000000000000001,0.6,1
1.0,4.0,4.5458238430001074,-4.999999999999999,311.0,7.000000000000001,0.3,1
1.0,2.0,8.70418239799983,-4.999999999999999,401.0,6.0,0.1,1
1.0,4.0,12.94622321100178,4.999999999999999,83.0,6.0,0.7,2
1.0,4.0,17.2577704739997,-4.999999999999999,348.0,9.0,0.4,1
1.0,4.0,21.705976967001334,-7.000000000000001,281.0,8.000000000000002,0.5,1
1.0,4.0,25.842382220002037,7.000000000000001,359.0,6.0,0.2,2
1.0,4.0,30.61851032800041,-4.999999999999999,287.0,6.0,0.6,2
1.0,4.0,34.785884534001525,7.000000000000001,77.0,6.0,0.3,2
1.0,1.0,39.296617865998996,7.000000000000001,299.0,9.0,0.1,1
1.0,4.0,43.90613701700204,-4.999999999999999,54.0,9.0,0.7,1
1.0,4.0,48.05827375300214,4.999999999999999,5.0,8.000000000000002,0.4,2
1.0,4.0,52.32171104200097,-7.000000000000001,235.0,6.0,0.5,1
1.0,1.0,56.665784460001305,-7.000000000000001,334.0,9.0,0.2,1
1.0,4.0,61.16196427400064,7.000000000000001,343.0,9.0,0.6,2
1.0,4.0,65.53877632900185,4.999999999999999,196.0,6.0,0.3,2
1.0,1.0,69.89850407099948,-7.000000000000001,306.0,9.0,0.1,1
1.0,4.0,74.38559614800033,-4.999999999999999,237.0,7.000000000000001,0.7,1
1.0,4.0,78.60959303799973,-7.000000000000001,112.0,6.0,0.4,1
1.0,4.0,82.89077833299962,4.999999999999999,107.0,6.0,0.5,2
