Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.019908282003598288,4.999999999999999,264.0,7.000000000000001,0.5,2
1.0,1.0,4.337471175997052,7.000000000000001,181.0,9.0,0.1,2
1.0,4.0,9.121579077997012,-7.000000000000001,56.0,6.0,0.4,1
1.0,4.0,13.29060709598707,-7.000000000000001,74.0,9.0,0.6,1
1.0,4.0,17.514208737993613,-7.000000000000001,319.0,6.0,0.7,1
1.0,2.0,21.65078357499442,4.999999999999999,286.0,9.0,0.2,2
1.0,4.0,25.73787663699477,-4.999999999999999,294.0,6.0,0.3,1
1.0,4.0,29.834034981002333,7.000000000000001,300.0,7.000000000000001,0.5,2
1.0,2.0,34.06630963800126,-7.000000000000001,206.0,7.000000000000001,0.1,1
1.0,4.0,38.18579277198296,4.999999999999999,8.0,6.0,0.4,2
1.0,4.0,42.370153933996335,4.999999999999999,427.0,6.0,0.6,2
1.0,4.0,46.67397770800744,7.000000000000001,283.0,7.000000000000001,0.7,2
1.0,2.0,50.873711485997774,7.000000000000001,67.0,8.000000000000002,0.2,1
1.0,1.0,55.08934057998704,7.000000000000001,238.0,9.0,0.3,1
1.0,4.0,59.38512892299332,4.999999999999999,206.0,7.000000000000001,0.5,2
1.0,1.0,63.54628607298946,-7.000000000000001,330.0,6.0,0.1,2
1.0,4.0,67.72953248998965,-7.000000000000001,393.0,8.000000000000002,0.4,1
1.0,4.0,71.81712762598181,-7.000000000000001,338.0,6.0,0.6,1
1.0,4.0,76.1937077579787,-4.999999999999999,226.0,8.000000000000002,0.7,1
1.0,2.0,80.40178165998077,7.000000000000001,168.0,8.000000000000002,0.2,1
