Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
1.0,3.0,0.01965069899961236,1.7677423799996177,90.0,90.0,0.0,0.0,1.7824230829992302,4.999999999999999,370.0,9.0
80.0,80.0,0.0,0.0,0.0,,3.0977995639987057,0.0,0.0,0.0,278.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.613176785998803,0.0,0.0,0.0,183.0,0.0
80.0,80.0,0.0,0.0,0.0,,8.11842779699873,0.0,0.0,0.0,315.0,0.0
80.0,80.0,0.0,0.0,0.0,,10.646219897000265,0.0,0.0,0.0,287.0,0.0
0.0,,13.186022656000205,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,245.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,15.784445683999365,0.0,0.0,0.0,216.0,0.0
80.0,80.0,0.0,0.0,0.0,,18.299159557000166,0.0,0.0,0.0,172.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.866044184998827,0.0,0.0,0.0,364.0,0.0
80.0,80.0,0.0,0.0,0.0,,23.39580379200015,0.0,0.0,0.0,76.0,0.0
80.0,80.0,0.0,0.0,0.0,,25.90892078700017,0.0,0.0,0.0,403.0,0.0
0.0,,28.454965232000177,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,258.0,8.000000000000002
1.0,3.0,31.071089975999712,32.30722748500011,90.0,90.0,0.0,0.0,32.31421815199974,-7.000000000000001,242.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,34.14614511699983,0.0,0.0,0.0,195.0,0.0
80.0,80.0,0.0,0.0,0.0,,36.702345103998596,0.0,0.0,0.0,187.0,0.0
80.0,80.0,0.0,0.0,0.0,,39.2225081839988,0.0,0.0,0.0,424.0,0.0
0.0,,41.75921440399907,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,153.0,9.0
