Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,3.0,0.016987624999956097,-4.999999999999999,299.0,9.0,0.6,1
1.0,2.0,5.033943210999951,-4.999999999999999,344.0,6.0,0.5,1
1.0,2.0,9.857605877999958,-7.000000000000001,280.0,6.0,0.3,2
1.0,1.0,15.409510577999981,-7.000000000000001,396.0,9.0,0.1,1
1.0,1.0,19.85728234699991,4.999999999999999,176.0,9.0,0.4,1
1.0,4.0,24.401615185999844,7.000000000000001,210.0,8.000000000000002,0.7,2
1.0,1.0,28.83429533200001,7.000000000000001,241.0,7.000000000000001,0.2,1
1.0,4.0,33.26541400199994,-7.000000000000001,105.0,9.0,0.6,1
1.0,3.0,37.650231880999854,4.999999999999999,341.0,7.000000000000001,0.5,2
1.0,3.0,42.481654272000014,4.999999999999999,397.0,9.0,0.3,2
1.0,1.0,47.11319114699995,-7.000000000000001,388.0,9.0,0.1,1
1.0,1.0,51.76143599099987,-4.999999999999999,272.0,9.0,0.4,1
1.0,4.0,56.36149262399999,4.999999999999999,143.0,9.0,0.7,2
1.0,1.0,60.72244643099998,-4.999999999999999,94.0,8.000000000000002,0.2,1
1.0,4.0,65.2746913819999,-7.000000000000001,343.0,6.0,0.6,1
1.0,2.0,69.74555532,4.999999999999999,416.0,7.000000000000001,0.5,2
1.0,1.0,74.55325756499997,-7.000000000000001,294.0,6.0,0.3,1
1.0,1.0,79.10654668699999,-7.000000000000001,192.0,7.000000000000001,0.1,1
1.0,1.0,83.5082638949998,4.999999999999999,424.0,6.0,0.4,2
1.0,4.0,88.33762528099987,-4.999999999999999,327.0,6.0,0.7,1
