Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,3.0,0.018402377000029446,7.000000000000001,106.0,9.0,0.1,1
1.0,2.0,6.305881147000036,-7.000000000000001,125.0,9.0,0.2,1
1.0,2.0,11.970074299000089,7.000000000000001,131.0,6.0,0.6,1
1.0,1.0,18.539459632000217,-7.000000000000001,323.0,6.0,0.4,1
1.0,1.0,24.73827727600019,-7.000000000000001,412.0,8.000000000000002,0.3,1
1.0,1.0,29.682372933000124,-4.999999999999999,19.0,8.000000000000002,0.5,1
1.0,1.0,34.313902236000104,-4.999999999999999,19.0,7.000000000000001,0.7,1
1.0,2.0,39.45685425700003,-7.000000000000001,98.0,6.0,0.1,2
1.0,2.0,44.52243856600012,-4.999999999999999,268.0,8.000000000000002,0.2,1
1.0,2.0,50.83373306900012,-4.999999999999999,127.0,6.0,0.6,1
1.0,2.0,55.61825480400012,-4.999999999999999,29.0,9.0,0.4,2
1.0,2.0,60.71400024200011,4.999999999999999,93.0,6.0,0.3,2
1.0,3.0,65.29739526100002,4.999999999999999,44.0,9.0,0.5,2
1.0,2.0,71.16970347000006,7.000000000000001,331.0,6.0,0.7,2
1.0,2.0,76.29762008400007,-4.999999999999999,320.0,7.000000000000001,0.1,1
1.0,1.0,81.2743552500001,-7.000000000000001,245.0,8.000000000000002,0.2,1
1.0,2.0,86.58611660100019,-7.000000000000001,165.0,7.000000000000001,0.6,1
1.0,2.0,91.7691681880001,-4.999999999999999,65.0,8.000000000000002,0.4,1
1.0,1.0,96.68166633500005,4.999999999999999,385.0,9.0,0.3,1
1.0,3.0,101.74587279700017,4.999999999999999,200.0,8.000000000000002,0.5,2
