Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.018512837000344007,-4.999999999999999,163.0,7.000000000000001,0.1,1
1.0,4.0,5.090842268000415,4.999999999999999,398.0,9.0,0.6,2
1.0,4.0,9.466538623000815,7.000000000000001,180.0,7.000000000000001,0.7,2
1.0,1.0,13.785046400000283,4.999999999999999,43.0,7.000000000000001,0.2,2
1.0,3.0,20.08981847800078,-7.000000000000001,40.0,8.000000000000002,0.5,1
1.0,1.0,24.73944676500014,-7.000000000000001,55.0,7.000000000000001,0.4,2
1.0,1.0,30.594808388000274,-7.000000000000001,401.0,9.0,0.3,1
1.0,1.0,35.45861451000019,-7.000000000000001,412.0,6.0,0.1,1
1.0,4.0,40.33059623200006,-4.999999999999999,202.0,9.0,0.6,1
1.0,4.0,45.290567703000306,4.999999999999999,95.0,7.000000000000001,0.7,2
1.0,2.0,49.83586079700035,4.999999999999999,59.0,9.0,0.2,1
1.0,2.0,54.25889358100085,4.999999999999999,21.0,7.000000000000001,0.5,2
1.0,1.0,59.01208790200053,-7.000000000000001,321.0,6.0,0.4,1
1.0,1.0,64.46677554500002,-4.999999999999999,149.0,9.0,0.3,2
1.0,1.0,69.53989072600052,7.000000000000001,43.0,7.000000000000001,0.1,1
1.0,3.0,74.01161732300079,-7.000000000000001,386.0,8.000000000000002,0.6,1
1.0,4.0,78.42733420400054,-7.000000000000001,179.0,7.000000000000001,0.7,1
1.0,2.0,83.63547239900072,4.999999999999999,100.0,8.000000000000002,0.2,2
1.0,3.0,88.96361587900083,-4.999999999999999,291.0,8.000000000000002,0.5,1
1.0,2.0,93.77920917600022,-4.999999999999999,413.0,6.0,0.4,1
