Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.020054309000443027,4.999999999999999,392.0,6.0,0.6,2
1.0,4.0,4.490181506999761,4.999999999999999,46.0,9.0,0.7,2
1.0,1.0,9.346360190999803,4.999999999999999,418.0,8.000000000000002,0.1,1
1.0,2.0,14.618280521999623,4.999999999999999,380.0,6.0,0.3,1
1.0,1.0,21.89807121099966,4.999999999999999,101.0,7.000000000000001,0.5,1
1.0,1.0,27.050937095000336,4.999999999999999,100.0,9.0,0.2,2
1.0,1.0,32.48335330000009,7.000000000000001,13.0,7.000000000000001,0.4,1
1.0,4.0,37.642404600999726,-4.999999999999999,284.0,6.0,0.6,1
1.0,4.0,42.32224361000044,-4.999999999999999,353.0,7.000000000000001,0.7,1
1.0,1.0,48.01853826800016,7.000000000000001,70.0,6.0,0.1,2
1.0,1.0,53.01105781099977,4.999999999999999,241.0,9.0,0.3,2
1.0,4.0,57.689524450000135,-4.999999999999999,108.0,9.0,0.5,1
1.0,1.0,62.95504872499987,7.000000000000001,200.0,7.000000000000001,0.2,2
1.0,1.0,67.92178105499988,7.000000000000001,305.0,7.000000000000001,0.4,1
1.0,4.0,73.45833830399988,7.000000000000001,351.0,7.000000000000001,0.6,2
1.0,4.0,77.93874499499998,-7.000000000000001,81.0,8.000000000000002,0.7,1
1.0,1.0,82.76272247199995,-7.000000000000001,201.0,7.000000000000001,0.1,1
1.0,1.0,88.1303967140002,-7.000000000000001,164.0,9.0,0.3,1
1.0,3.0,93.09919012200044,4.999999999999999,98.0,8.000000000000002,0.5,2
1.0,1.0,97.77883456699965,-7.000000000000001,331.0,7.000000000000001,0.2,1
