Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,2.648999998200452e-05,0.0,0.0,0.0,306.0,0.0
0.0,,2.5511656720000246,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,197.0,9.0
80.0,80.0,0.0,0.0,0.0,,5.105621185000018,0.0,0.0,0.0,425.0,0.0
0.0,,7.665528761999667,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,232.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,10.261341123999955,0.0,0.0,0.0,394.0,0.0
80.0,80.0,0.0,0.0,0.0,,12.770666501999585,0.0,0.0,0.0,78.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.294202831999428,0.0,0.0,0.0,247.0,0.0
80.0,80.0,0.0,0.0,0.0,,17.830886089999694,0.0,0.0,0.0,334.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.364616058999673,0.0,0.0,0.0,247.0,0.0
0.0,,22.897687103999488,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,352.0,9.0
80.0,80.0,0.0,0.0,0.0,,25.477087880999534,0.0,0.0,0.0,137.0,0.0
0.0,,27.99561757599986,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,338.0,6.0
80.0,80.0,0.0,0.0,0.0,,30.582490060000055,0.0,0.0,0.0,199.0,0.0
80.0,80.0,0.0,0.0,0.0,,33.09359113299979,0.0,0.0,0.0,123.0,0.0
80.0,80.0,0.0,0.0,0.0,,35.65933099099948,0.0,0.0,0.0,268.0,0.0
0.0,,38.19702566500018,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,388.0,9.0
0.0,,40.793672157999936,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,406.0,9.0
80.0,80.0,0.0,0.0,0.0,,43.379820559999644,0.0,0.0,0.0,254.0,0.0
0.0,,45.93004299399945,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,236.0,9.0
80.0,80.0,0.0,0.0,0.0,,48.527234359999966,0.0,0.0,0.0,116.0,0.0
80.0,80.0,0.0,0.0,0.0,,51.04630519300008,0.0,0.0,0.0,393.0,0.0
80.0,80.0,0.0,0.0,0.0,,53.570093763999466,0.0,0.0,0.0,386.0,0.0
80.0,80.0,0.0,0.0,0.0,,56.08050248099971,0.0,0.0,0.0,365.0,0.0
80.0,80.0,0.0,0.0,0.0,,58.63600555099947,0.0,0.0,0.0,414.0,0.0
80.0,80.0,0.0,0.0,0.0,,61.139184315999955,0.0,0.0,0.0,69.0,0.0
80.0,80.0,0.0,0.0,0.0,,63.67860547199962,0.0,0.0,0.0,99.0,0.0
80.0,80.0,0.0,0.0,0.0,,66.21902709999995,0.0,0.0,0.0,380.0,0.0
80.0,80.0,0.0,0.0,0.0,,68.75756340299995,0.0,0.0,0.0,323.0,0.0
80.0,80.0,0.0,0.0,0.0,,71.29726803099948,0.0,0.0,0.0,183.0,0.0
80.0,80.0,0.0,0.0,0.0,,73.84528328400029,0.0,0.0,0.0,56.0,0.0
80.0,80.0,0.0,0.0,0.0,,76.3830663839999,0.0,0.0,0.0,153.0,0.0
0.0,,78.93865115399967,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,275.0,7.000000000000001
0.0,,81.51035276899984,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,35.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,84.10290300399993,0.0,0.0,0.0,50.0,0.0
80.0,80.0,0.0,0.0,0.0,,86.64496851500007,0.0,0.0,0.0,72.0,0.0
0.0,,89.22328708999976,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,266.0,7.000000000000001
0.0,,91.8345060419997,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,408.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,94.37024439000015,0.0,0.0,0.0,409.0,0.0
0.0,,96.92004542399991,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,29.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,99.50937497099949,0.0,0.0,0.0,154.0,0.0
80.0,80.0,0.0,0.0,0.0,,102.05590420399949,0.0,0.0,0.0,167.0,0.0
80.0,80.0,0.0,0.0,0.0,,104.58047541199994,0.0,0.0,0.0,395.0,0.0
80.0,80.0,0.0,0.0,0.0,,107.1092478669998,0.0,0.0,0.0,93.0,0.0
80.0,80.0,0.0,0.0,0.0,,109.66875153000001,0.0,0.0,0.0,287.0,0.0
0.0,,112.2330031929996,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,48.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,114.82224681499974,0.0,0.0,0.0,134.0,0.0
80.0,80.0,0.0,0.0,0.0,,117.34066930799963,0.0,0.0,0.0,130.0,0.0
0.0,,119.89415354799985,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,257.0,9.0
80.0,80.0,0.0,0.0,0.0,,122.48700590699991,0.0,0.0,0.0,65.0,0.0
0.0,,125.01549984699977,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,368.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,127.56385231999957,0.0,0.0,0.0,88.0,0.0
80.0,80.0,0.0,0.0,0.0,,130.11645560600027,0.0,0.0,0.0,372.0,0.0
0.0,,132.70013004199973,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,259.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,135.24632186599956,0.0,0.0,0.0,75.0,0.0
80.0,80.0,0.0,0.0,0.0,,137.77880803900007,0.0,0.0,0.0,112.0,0.0
80.0,80.0,0.0,0.0,0.0,,140.33019790599974,0.0,0.0,0.0,144.0,0.0
80.0,80.0,0.0,0.0,0.0,,142.86634088400024,0.0,0.0,0.0,62.0,0.0
0.0,,145.44128602299952,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,143.0,6.0
80.0,80.0,0.0,0.0,0.0,,147.99193630399986,0.0,0.0,0.0,71.0,0.0
80.0,80.0,0.0,0.0,0.0,,150.54619092699977,0.0,0.0,0.0,74.0,0.0
0.0,,153.08444186499946,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,121.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,155.61593645099947,0.0,0.0,0.0,11.0,0.0
80.0,80.0,0.0,0.0,0.0,,158.14441688399984,0.0,0.0,0.0,239.0,0.0
80.0,80.0,0.0,0.0,0.0,,160.67466168200008,0.0,0.0,0.0,119.0,0.0
80.0,80.0,0.0,0.0,0.0,,163.20463632199971,0.0,0.0,0.0,411.0,0.0
0.0,,165.7584106180002,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,240.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,168.35531792500024,0.0,0.0,0.0,131.0,0.0
0.0,,170.93592480000007,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,112.0,9.0
80.0,80.0,0.0,0.0,0.0,,173.48336189099973,0.0,0.0,0.0,353.0,0.0
80.0,80.0,0.0,0.0,0.0,,176.030991267,0.0,0.0,0.0,308.0,0.0
80.0,80.0,0.0,0.0,0.0,,178.57243488800032,0.0,0.0,0.0,389.0,0.0
0.0,,181.15360372400028,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,306.0,6.0
0.0,,183.72215996900013,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,78.0,9.0
0.0,,186.30716734499947,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,195.0,7.000000000000001
0.0,,188.87732690899975,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,16.0,6.0
80.0,80.0,0.0,0.0,0.0,,191.43654126299953,0.0,0.0,0.0,302.0,0.0
80.0,80.0,0.0,0.0,0.0,,193.9902730220001,0.0,0.0,0.0,298.0,0.0
80.0,80.0,0.0,0.0,0.0,,196.55015751700012,0.0,0.0,0.0,90.0,0.0
0.0,,199.1260988289996,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,367.0,6.0
80.0,80.0,0.0,0.0,1.0,2.0,201.68792403899988,202.1035466759995,202.10991300099977,0.0,414.0,0.0
80.0,80.0,0.0,0.0,0.0,,204.23392549599976,0.0,0.0,0.0,105.0,0.0
80.0,80.0,0.0,0.0,0.0,,206.77080568400015,0.0,0.0,0.0,283.0,0.0
0.0,,209.34369827999944,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,90.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,211.9032234819997,0.0,0.0,0.0,236.0,0.0
0.0,,214.48623837200012,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,227.0,6.0
80.0,80.0,0.0,0.0,0.0,,217.06204652999986,0.0,0.0,0.0,131.0,0.0
80.0,80.0,0.0,0.0,0.0,,219.62782843900004,0.0,0.0,0.0,300.0,0.0
80.0,80.0,0.0,0.0,0.0,,222.16181180500007,0.0,0.0,0.0,63.0,0.0
80.0,80.0,0.0,0.0,0.0,,224.69760216600025,0.0,0.0,0.0,373.0,0.0
80.0,80.0,0.0,0.0,0.0,,227.22833640699992,0.0,0.0,0.0,181.0,0.0
80.0,80.0,0.0,0.0,0.0,,229.77072752999993,0.0,0.0,0.0,420.0,0.0
80.0,80.0,0.0,0.0,0.0,,232.30656372399972,0.0,0.0,0.0,56.0,0.0
80.0,80.0,0.0,0.0,0.0,,234.84706809199997,0.0,0.0,0.0,97.0,0.0
80.0,80.0,0.0,0.0,0.0,,237.40784356299991,0.0,0.0,0.0,1.0,0.0
80.0,80.0,0.0,0.0,0.0,,239.93740276799963,0.0,0.0,0.0,304.0,0.0
80.0,80.0,0.0,0.0,0.0,,242.47275414599972,0.0,0.0,0.0,405.0,0.0
80.0,80.0,0.0,0.0,0.0,,244.9951609789996,0.0,0.0,0.0,312.0,0.0
80.0,80.0,0.0,0.0,0.0,,247.52936379399944,0.0,0.0,0.0,175.0,0.0
80.0,80.0,0.0,0.0,0.0,,250.0639193420002,0.0,0.0,0.0,234.0,0.0
80.0,80.0,0.0,0.0,0.0,,252.59345471899996,0.0,0.0,0.0,272.0,0.0
80.0,80.0,0.0,0.0,0.0,,255.14603396999973,0.0,0.0,0.0,337.0,0.0
80.0,80.0,0.0,0.0,0.0,,257.681527146,0.0,0.0,0.0,186.0,0.0
80.0,80.0,0.0,0.0,0.0,,260.2268491140003,0.0,0.0,0.0,290.0,0.0
80.0,80.0,0.0,0.0,0.0,,262.75032471600025,0.0,0.0,0.0,152.0,0.0
0.0,,265.28800110300017,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,358.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,267.8684432660002,0.0,0.0,0.0,345.0,0.0
80.0,80.0,0.0,0.0,0.0,,270.38816423499975,0.0,0.0,0.0,65.0,0.0
80.0,80.0,0.0,0.0,0.0,,272.9510649189997,0.0,0.0,0.0,291.0,0.0
80.0,80.0,0.0,0.0,0.0,,275.4533233229995,0.0,0.0,0.0,307.0,0.0
80.0,80.0,0.0,0.0,0.0,,278.0118606870001,0.0,0.0,0.0,397.0,0.0
0.0,,280.5886215969995,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,181.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,283.13756470499993,0.0,0.0,0.0,376.0,0.0
0.0,,285.69903332800004,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,333.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,288.24934665099954,0.0,0.0,0.0,123.0,0.0
80.0,80.0,0.0,0.0,0.0,,290.7522107019995,0.0,0.0,0.0,358.0,0.0
80.0,80.0,0.0,0.0,0.0,,293.30489390599996,0.0,0.0,0.0,25.0,0.0
80.0,80.0,0.0,0.0,0.0,,295.8052477299998,0.0,0.0,0.0,407.0,0.0
80.0,80.0,0.0,0.0,0.0,,298.3463967110001,0.0,0.0,0.0,46.0,0.0
80.0,80.0,0.0,0.0,0.0,,300.90021996999985,0.0,0.0,0.0,84.0,0.0
80.0,80.0,0.0,0.0,0.0,,303.4367841329995,0.0,0.0,0.0,274.0,0.0
