Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.020127099996898323,7.000000000000001,15.0,9.0,0.6,2
1.0,2.0,4.459160861006239,-4.999999999999999,361.0,7.000000000000001,0.3,1
1.0,1.0,9.097963468986563,-7.000000000000001,175.0,6.0,0.4,1
1.0,4.0,13.466211094986647,-4.999999999999999,319.0,9.0,0.1,2
1.0,4.0,18.18691649500397,7.000000000000001,74.0,6.0,0.7,2
1.0,1.0,22.74659331998555,-7.000000000000001,11.0,7.000000000000001,0.2,1
1.0,4.0,27.754172601009486,4.999999999999999,87.0,8.000000000000002,0.5,2
1.0,4.0,33.12301447900245,-7.000000000000001,417.0,6.0,0.6,1
1.0,1.0,37.64214196600369,-7.000000000000001,205.0,8.000000000000002,0.3,1
1.0,4.0,42.13049147700076,-4.999999999999999,204.0,7.000000000000001,0.4,1
1.0,1.0,46.68236706699827,-4.999999999999999,185.0,7.000000000000001,0.1,1
1.0,4.0,51.97846590599511,4.999999999999999,66.0,6.0,0.7,2
1.0,1.0,56.41852662098245,4.999999999999999,327.0,8.000000000000002,0.2,1
1.0,3.0,61.44969405600568,-7.000000000000001,352.0,7.000000000000001,0.5,1
1.0,4.0,66.01057923198096,-4.999999999999999,368.0,7.000000000000001,0.6,1
1.0,2.0,70.46600443698117,4.999999999999999,48.0,7.000000000000001,0.3,1
1.0,3.0,76.3306722859852,7.000000000000001,250.0,7.000000000000001,0.4,2
1.0,1.0,80.89077597300638,7.000000000000001,1.0,7.000000000000001,0.1,1
1.0,4.0,85.37065896799322,4.999999999999999,374.0,8.000000000000002,0.7,2
1.0,2.0,89.85056545899715,-4.999999999999999,310.0,8.000000000000002,0.2,1
