Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.01771099798497744,-4.999999999999999,379.0,8.000000000000002,0.3,1
1.0,4.0,4.481943649996538,4.999999999999999,426.0,8.000000000000002,0.6,2
1.0,1.0,8.915403099003015,7.000000000000001,334.0,7.000000000000001,0.2,1
1.0,4.0,13.914182943990454,7.000000000000001,53.0,9.0,0.5,2
1.0,1.0,18.48228310700506,-7.000000000000001,191.0,8.000000000000002,0.1,1
1.0,4.0,23.418786550988443,4.999999999999999,427.0,9.0,0.7,2
1.0,4.0,27.932024917012313,7.000000000000001,426.0,7.000000000000001,0.4,2
1.0,1.0,32.33868247200735,-7.000000000000001,366.0,6.0,0.3,2
1.0,4.0,37.315112418989884,7.000000000000001,155.0,9.0,0.6,2
1.0,1.0,41.78677135298494,4.999999999999999,280.0,7.000000000000001,0.2,1
1.0,4.0,46.947607984009665,4.999999999999999,72.0,6.0,0.5,2
1.0,1.0,51.61028424999677,4.999999999999999,301.0,8.000000000000002,0.1,1
1.0,4.0,56.38646549900295,7.000000000000001,21.0,9.0,0.7,2
1.0,4.0,60.65052619899507,4.999999999999999,40.0,6.0,0.4,2
1.0,3.0,65.01042644699919,-7.000000000000001,283.0,8.000000000000002,0.3,1
1.0,4.0,69.211424462992,7.000000000000001,170.0,7.000000000000001,0.6,2
1.0,1.0,73.83421434499905,7.000000000000001,322.0,7.000000000000001,0.2,1
1.0,4.0,78.51419970500865,7.000000000000001,364.0,7.000000000000001,0.5,2
1.0,2.0,82.77801106899278,4.999999999999999,363.0,8.000000000000002,0.1,1
1.0,4.0,87.04950684300275,-4.999999999999999,309.0,7.000000000000001,0.7,1
