Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.011632632988039404,4.999999999999999,377.0,8.000000000000002,0.2,1
1.0,4.0,5.0207294169813395,7.000000000000001,304.0,8.000000000000002,0.7,2
1.0,4.0,9.591051700001117,7.000000000000001,220.0,6.0,0.5,2
1.0,4.0,14.21243605800555,4.999999999999999,146.0,9.0,0.6,2
1.0,1.0,18.707629801996518,-7.000000000000001,110.0,7.000000000000001,0.4,1
1.0,1.0,23.30720059698797,4.999999999999999,41.0,6.0,0.1,1
1.0,1.0,28.314518661994953,-7.000000000000001,236.0,6.0,0.3,1
1.0,1.0,33.26746462698793,7.000000000000001,102.0,8.000000000000002,0.2,1
1.0,4.0,38.04300008298014,4.999999999999999,275.0,6.0,0.7,2
1.0,4.0,42.44493532399065,7.000000000000001,21.0,6.0,0.5,2
1.0,4.0,46.86759364398313,7.000000000000001,404.0,7.000000000000001,0.6,2
1.0,2.0,51.38920898799552,4.999999999999999,32.0,6.0,0.4,2
1.0,1.0,55.964976118004415,-4.999999999999999,56.0,9.0,0.1,1
1.0,4.0,60.507664414006285,7.000000000000001,296.0,7.000000000000001,0.3,2
1.0,2.0,65.0104078699951,-4.999999999999999,73.0,9.0,0.2,1
1.0,4.0,69.80295810999814,7.000000000000001,357.0,8.000000000000002,0.7,2
1.0,4.0,74.33927576299175,4.999999999999999,30.0,9.0,0.5,2
1.0,4.0,78.68350055700284,4.999999999999999,99.0,7.000000000000001,0.6,2
1.0,3.0,83.13958029600326,-7.000000000000001,330.0,7.000000000000001,0.4,1
1.0,1.0,87.434945349989,-7.000000000000001,235.0,9.0,0.1,1
