Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.022592824000639666,4.999999999999999,21.0,7.000000000000001,0.2,1
1.0,4.0,4.749389689000054,-7.000000000000001,137.0,7.000000000000001,0.4,1
1.0,2.0,9.422726036000313,-7.000000000000001,354.0,9.0,0.1,1
1.0,4.0,15.734234889000618,-7.000000000000001,53.0,7.000000000000001,0.7,1
1.0,4.0,20.953341897000428,-4.999999999999999,314.0,9.0,0.5,1
1.0,4.0,25.702564459000314,-4.999999999999999,66.0,9.0,0.6,1
1.0,4.0,30.320925095999883,-7.000000000000001,232.0,9.0,0.3,1
1.0,4.0,35.06021415900068,-4.999999999999999,246.0,8.000000000000002,0.2,1
1.0,4.0,39.803953872999955,-7.000000000000001,344.0,7.000000000000001,0.4,1
1.0,2.0,44.608224601000074,4.999999999999999,230.0,7.000000000000001,0.1,1
1.0,4.0,49.36124431200005,7.000000000000001,183.0,6.0,0.7,2
1.0,4.0,54.14482016000056,-7.000000000000001,397.0,7.000000000000001,0.5,1
1.0,4.0,58.815939555000114,4.999999999999999,413.0,8.000000000000002,0.6,2
1.0,4.0,63.480318699000236,-7.000000000000001,305.0,7.000000000000001,0.3,1
1.0,1.0,68.15220915600003,4.999999999999999,110.0,9.0,0.2,2
1.0,4.0,72.85626627300007,4.999999999999999,288.0,9.0,0.4,2
1.0,2.0,77.65666785300073,-4.999999999999999,308.0,9.0,0.1,1
1.0,4.0,83.26405416700072,4.999999999999999,107.0,9.0,0.7,2
1.0,4.0,87.99079772700043,4.999999999999999,108.0,6.0,0.5,2
1.0,4.0,92.72748799700003,4.999999999999999,125.0,9.0,0.6,2
