Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.021073750999676122,-7.000000000000001,349.0,9.0,0.6,1
1.0,4.0,4.950633376000042,4.999999999999999,212.0,7.000000000000001,0.3,2
1.0,4.0,9.814629628999683,-4.999999999999999,305.0,9.0,0.5,1
1.0,4.0,14.750866993999807,-7.000000000000001,67.0,9.0,0.1,1
1.0,4.0,19.646932368999842,7.000000000000001,117.0,7.000000000000001,0.7,2
1.0,4.0,24.59128641799998,-4.999999999999999,366.0,6.0,0.4,1
1.0,2.0,29.398736561000078,-4.999999999999999,338.0,6.0,0.2,2
1.0,4.0,34.63822179699946,4.999999999999999,349.0,8.000000000000002,0.6,2
1.0,4.0,39.6138205770003,-7.000000000000001,249.0,7.000000000000001,0.3,1
1.0,4.0,44.54242470099962,7.000000000000001,80.0,7.000000000000001,0.5,2
1.0,2.0,49.87011858299957,4.999999999999999,203.0,6.0,0.1,2
1.0,4.0,54.77156885699969,4.999999999999999,397.0,9.0,0.7,2
1.0,4.0,59.62463843200021,7.000000000000001,39.0,7.000000000000001,0.4,2
1.0,2.0,64.99890407800012,7.000000000000001,48.0,9.0,0.2,2
1.0,4.0,71.15824749799958,4.999999999999999,43.0,9.0,0.6,2
1.0,4.0,75.92704837600013,4.999999999999999,42.0,9.0,0.3,2
1.0,4.0,80.83838508499957,-4.999999999999999,155.0,8.000000000000002,0.5,1
1.0,1.0,85.59030000700022,-7.000000000000001,11.0,6.0,0.1,2
1.0,4.0,90.68736844999967,-4.999999999999999,248.0,9.0,0.7,1
1.0,4.0,95.82334350699966,-7.000000000000001,414.0,9.0,0.4,1
