Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,2.0,0.02180216200031282,-7.000000000000001,374.0,6.0,0.1,2
1.0,1.0,4.9355484190000425,7.000000000000001,168.0,7.000000000000001,0.4,2
1.0,4.0,9.982613664000382,-4.999999999999999,295.0,6.0,0.5,1
1.0,2.0,15.19891865200043,7.000000000000001,217.0,9.0,0.3,2
1.0,4.0,20.191437719000533,4.999999999999999,132.0,9.0,0.6,2
1.0,4.0,24.998660666999967,-4.999999999999999,169.0,9.0,0.7,1
1.0,2.0,30.320411192999927,7.000000000000001,5.0,9.0,0.2,2
1.0,1.0,35.07088658000066,-7.000000000000001,306.0,8.000000000000002,0.1,2
1.0,4.0,40.36712202000035,-7.000000000000001,149.0,9.0,0.4,1
1.0,4.0,45.37050813099995,-7.000000000000001,205.0,9.0,0.5,1
1.0,2.0,50.2068958710006,-7.000000000000001,30.0,9.0,0.3,1
1.0,4.0,55.00703089500075,-7.000000000000001,221.0,9.0,0.6,1
1.0,4.0,59.69389511500049,-7.000000000000001,338.0,8.000000000000002,0.7,1
1.0,1.0,65.0390849610003,4.999999999999999,7.0,7.000000000000001,0.2,1
1.0,1.0,70.73549034200005,-4.999999999999999,370.0,6.0,0.1,1
1.0,4.0,75.68607788900044,7.000000000000001,178.0,6.0,0.4,2
1.0,4.0,80.68620262900004,4.999999999999999,10.0,6.0,0.5,2
1.0,1.0,85.534840497,7.000000000000001,33.0,9.0,0.3,1
1.0,4.0,90.19809095600067,4.999999999999999,58.0,8.000000000000002,0.6,2
1.0,4.0,94.99060894100057,4.999999999999999,103.0,9.0,0.7,2
