Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.02468222900006367,-7.000000000000001,120.0,7.000000000000001,0.4,1
1.0,4.0,4.784406927999953,7.000000000000001,29.0,7.000000000000001,0.7,2
1.0,4.0,9.351812042000347,7.000000000000001,303.0,6.0,0.6,2
1.0,4.0,13.967220988999543,-4.999999999999999,119.0,7.000000000000001,0.3,1
1.0,1.0,18.614583843999753,-4.999999999999999,308.0,8.000000000000002,0.1,1
1.0,4.0,23.24276029399971,4.999999999999999,387.0,7.000000000000001,0.5,2
1.0,1.0,27.92767194099997,7.000000000000001,152.0,6.0,0.2,1
1.0,4.0,32.78515646199958,-7.000000000000001,328.0,7.000000000000001,0.4,1
1.0,4.0,37.42370153600041,4.999999999999999,260.0,9.0,0.7,2
1.0,4.0,42.10166182899957,-7.000000000000001,166.0,8.000000000000002,0.6,1
1.0,4.0,46.74216969400004,4.999999999999999,184.0,6.0,0.3,2
1.0,1.0,51.43191386400031,7.000000000000001,163.0,6.0,0.1,1
1.0,4.0,56.079197383000064,-7.000000000000001,90.0,6.0,0.5,1
1.0,1.0,60.847386509999524,-7.000000000000001,395.0,7.000000000000001,0.2,1
1.0,4.0,65.54874728800041,4.999999999999999,263.0,8.000000000000002,0.4,2
1.0,4.0,70.23921125800007,-7.000000000000001,221.0,7.000000000000001,0.7,1
1.0,4.0,74.80875084499985,4.999999999999999,97.0,9.0,0.6,2
1.0,4.0,79.38328643000023,4.999999999999999,213.0,9.0,0.3,2
1.0,2.0,83.95077166699957,7.000000000000001,179.0,6.0,0.1,2
1.0,4.0,90.83153449299971,4.999999999999999,342.0,9.0,0.5,2
