Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,3.546900006767828e-05,0.0,0.0,0.0,265.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.501341669001704,0.0,0.0,0.0,207.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.0841753510012495,0.0,0.0,0.0,42.0,0.0
0.0,,7.652272643001197,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,138.0,7.000000000000001
0.0,,10.287545267001406,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,326.0,7.000000000000001
0.0,,12.953561845000877,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,308.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,15.506942554000489,0.0,0.0,0.0,146.0,0.0
80.0,80.0,0.0,0.0,0.0,,18.086906274000285,0.0,0.0,0.0,327.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.643326542000068,0.0,0.0,0.0,305.0,0.0
80.0,80.0,0.0,0.0,0.0,,23.15752213900123,0.0,0.0,0.0,11.0,0.0
80.0,80.0,0.0,0.0,0.0,,25.723260537000897,0.0,0.0,0.0,38.0,0.0
0.0,,28.269568563000576,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,105.0,7.000000000000001
0.0,,30.873051241000212,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,321.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,33.44181430700155,0.0,0.0,0.0,53.0,0.0
80.0,80.0,0.0,0.0,0.0,,36.003800592001426,0.0,0.0,0.0,108.0,0.0
80.0,80.0,0.0,0.0,0.0,,38.55509637000068,0.0,0.0,0.0,268.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.07419301900154,0.0,0.0,0.0,423.0,0.0
80.0,80.0,0.0,0.0,0.0,,43.580488670000705,0.0,0.0,0.0,6.0,0.0
80.0,80.0,0.0,0.0,0.0,,46.16680598900166,0.0,0.0,0.0,39.0,0.0
80.0,80.0,0.0,0.0,0.0,,48.73571856200033,0.0,0.0,0.0,153.0,0.0
80.0,80.0,0.0,0.0,0.0,,51.25014015200031,0.0,0.0,0.0,422.0,0.0
0.0,,53.840225339001336,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,53.0,7.000000000000001
