Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,2.6747991796582937e-05,0.0,0.0,0.0,110.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.572826917996281,0.0,0.0,0.0,305.0,0.0
0.0,,5.159991786989849,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,35.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,7.761791803990491,0.0,0.0,0.0,197.0,0.0
0.0,,10.324182799988193,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,7.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,12.899774397999863,0.0,0.0,0.0,348.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.447098609991372,0.0,0.0,0.0,267.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,18.00213945998985,18.442329169993172,18.452441378991352,0.0,181.0,0.0
0.0,,20.53616312200029,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,304.0,6.0
80.0,80.0,0.0,0.0,0.0,,23.133042706991546,0.0,0.0,0.0,220.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,25.64578737699776,25.998094025999308,26.01364948898845,0.0,370.0,0.0
80.0,80.0,0.0,0.0,0.0,,28.227842422988033,0.0,0.0,0.0,30.0,0.0
80.0,80.0,0.0,0.0,0.0,,30.786466764999204,0.0,0.0,0.0,31.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,33.34760724999069,35.62955434600008,35.645369261997985,0.0,147.0,0.0
80.0,80.0,0.0,0.0,0.0,,35.911075410986086,0.0,0.0,0.0,147.0,0.0
0.0,,38.476657651990536,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,245.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,41.08592263099854,0.0,0.0,0.0,187.0,0.0
80.0,80.0,0.0,0.0,1.0,1.0,43.60325339699921,45.22161921499355,45.2289126389951,0.0,371.0,0.0
