Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
0.0,,0.02018847899944376,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,105.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,2.567721368000093,0.0,0.0,0.0,311.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.094728093999947,0.0,0.0,0.0,150.0,0.0
80.0,80.0,0.0,0.0,0.0,,7.658437787999901,0.0,0.0,0.0,61.0,0.0
0.0,,10.21915990099933,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,115.0,9.0
80.0,80.0,0.0,0.0,0.0,,12.75469223699929,0.0,0.0,0.0,13.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.268325180999454,0.0,0.0,0.0,419.0,0.0
80.0,80.0,0.0,0.0,0.0,,17.773668142000133,0.0,0.0,0.0,136.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.300433785999303,0.0,0.0,0.0,210.0,0.0
80.0,80.0,0.0,0.0,0.0,,22.850565947999712,0.0,0.0,0.0,184.0,0.0
80.0,80.0,0.0,0.0,0.0,,25.393224873999316,0.0,0.0,0.0,156.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,27.93925961199966,28.603029490000154,28.62004184199941,0.0,203.0,0.0
80.0,80.0,0.0,0.0,0.0,,30.478501947999575,0.0,0.0,0.0,323.0,0.0
0.0,,33.03405950099932,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,413.0,6.0
80.0,80.0,0.0,0.0,0.0,,35.56763000999945,0.0,0.0,0.0,99.0,0.0
0.0,,38.14597294299983,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,86.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,40.699075814000025,0.0,0.0,0.0,172.0,0.0
80.0,80.0,0.0,0.0,0.0,,43.23791218899987,0.0,0.0,0.0,248.0,0.0
80.0,80.0,0.0,0.0,0.0,,45.78380837199984,0.0,0.0,0.0,9.0,0.0
80.0,80.0,0.0,0.0,0.0,,48.32250024199948,0.0,0.0,0.0,184.0,0.0
80.0,80.0,0.0,0.0,0.0,,50.8759142279996,0.0,0.0,0.0,190.0,0.0
80.0,80.0,0.0,0.0,0.0,,53.4221647710001,0.0,0.0,0.0,408.0,0.0
80.0,80.0,0.0,0.0,0.0,,55.95732693899936,0.0,0.0,0.0,401.0,0.0
80.0,80.0,0.0,0.0,0.0,,58.49331817899929,0.0,0.0,0.0,225.0,0.0
80.0,80.0,0.0,0.0,0.0,,61.0483393429995,0.0,0.0,0.0,216.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,63.593133949999356,65.95769046999976,65.96610980399964,0.0,309.0,0.0
80.0,80.0,0.0,0.0,0.0,,66.9040351650001,0.0,0.0,0.0,268.0,0.0
80.0,80.0,0.0,0.0,0.0,,69.44342548299937,0.0,0.0,0.0,429.0,0.0
80.0,80.0,0.0,0.0,0.0,,71.98608871999932,0.0,0.0,0.0,300.0,0.0
0.0,,74.55707736399927,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,333.0,9.0
80.0,80.0,0.0,0.0,0.0,,77.10772760300006,0.0,0.0,0.0,323.0,0.0
80.0,80.0,0.0,0.0,0.0,,79.63856258499982,0.0,0.0,0.0,76.0,0.0
80.0,80.0,0.0,0.0,0.0,,82.18454882100013,0.0,0.0,0.0,117.0,0.0
80.0,80.0,0.0,0.0,0.0,,84.69138277899947,0.0,0.0,0.0,221.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,87.24279774099978,87.57634151000002,87.58446217899927,0.0,15.0,0.0
0.0,,89.8044509299998,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,134.0,6.0
80.0,80.0,0.0,0.0,0.0,,92.36730672799968,0.0,0.0,0.0,306.0,0.0
0.0,,94.93745446999947,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,8.0,9.0
80.0,80.0,0.0,0.0,0.0,,97.50012739199974,0.0,0.0,0.0,214.0,0.0
80.0,80.0,0.0,0.0,0.0,,100.04580201199951,0.0,0.0,0.0,281.0,0.0
1.0,3.0,102.62278247499944,103.16329051499997,90.0,90.0,0.0,0.0,103.17789632999938,7.000000000000001,333.0,6.0
80.0,80.0,0.0,0.0,0.0,,105.18744783999955,0.0,0.0,0.0,243.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,107.75216003500009,109.57917662499949,109.58613163900009,0.0,295.0,0.0
0.0,,110.42499967599997,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,361.0,9.0
0.0,,113.00048512600006,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,49.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,2.0,115.5509886359996,117.23403336000047,117.25218897999912,0.0,138.0,0.0
0.0,,118.09003243199913,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,150.0,6.0
80.0,80.0,0.0,0.0,0.0,,120.64507267000045,0.0,0.0,0.0,300.0,0.0
80.0,80.0,0.0,0.0,0.0,,123.2043760659999,0.0,0.0,0.0,266.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,125.75718585200048,128.10314332300004,128.11958370299908,0.0,322.0,0.0
80.0,80.0,0.0,0.0,0.0,,128.64007834999938,0.0,0.0,0.0,364.0,0.0
80.0,80.0,0.0,0.0,0.0,,131.20564594899952,0.0,0.0,0.0,168.0,0.0
80.0,80.0,0.0,0.0,0.0,,133.75283859699994,0.0,0.0,0.0,421.0,0.0
1.0,3.0,136.31481149499996,137.19387340899993,90.0,90.0,0.0,0.0,137.2009410239989,-7.000000000000001,212.0,9.0
0.0,,139.39752359699924,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,317.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,141.95709133499986,0.0,0.0,0.0,236.0,0.0
80.0,80.0,0.0,0.0,0.0,,144.51808891600012,0.0,0.0,0.0,234.0,0.0
80.0,80.0,0.0,0.0,0.0,,147.07285924799908,0.0,0.0,0.0,16.0,0.0
0.0,,149.5943267549992,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,58.0,8.000000000000002
