Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.017556150000018533,-4.999999999999999,98.0,7.000000000000001,0.7,1
1.0,4.0,4.929770264000581,-7.000000000000001,17.0,8.000000000000002,0.4,1
1.0,1.0,9.59414512300009,-7.000000000000001,265.0,7.000000000000001,0.2,1
1.0,1.0,14.29758989200036,-4.999999999999999,185.0,6.0,0.3,1
1.0,4.0,19.64173100300013,4.999999999999999,98.0,8.000000000000002,0.5,2
1.0,1.0,24.37785539500055,-4.999999999999999,187.0,6.0,0.1,1
1.0,3.0,28.993135114000324,7.000000000000001,68.0,9.0,0.6,2
1.0,3.0,34.961616453000715,7.000000000000001,81.0,8.000000000000002,0.7,2
1.0,3.0,39.29702987700057,-4.999999999999999,392.0,6.0,0.4,1
1.0,1.0,43.74452597600066,4.999999999999999,388.0,8.000000000000002,0.2,1
1.0,1.0,48.08941999800027,-7.000000000000001,100.0,9.0,0.3,1
1.0,3.0,52.88232996000079,-4.999999999999999,425.0,8.000000000000002,0.5,1
1.0,1.0,58.98707764200026,7.000000000000001,89.0,9.0,0.1,1
1.0,4.0,64.44969437200052,-4.999999999999999,70.0,6.0,0.6,1
1.0,4.0,69.59460869600025,4.999999999999999,300.0,7.000000000000001,0.7,2
1.0,4.0,74.71418005900068,-7.000000000000001,277.0,6.0,0.4,1
1.0,1.0,79.53766230300062,4.999999999999999,146.0,8.000000000000002,0.2,1
1.0,1.0,85.97761875700053,-4.999999999999999,406.0,7.000000000000001,0.3,1
1.0,4.0,91.08942267100065,-7.000000000000001,238.0,7.000000000000001,0.5,1
1.0,1.0,95.98670031000074,-4.999999999999999,183.0,9.0,0.1,1
