Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,2.8417000066838227e-05,0.0,0.0,0.0,343.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.5156721050007036,0.0,0.0,0.0,142.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.0345911490003346,0.0,0.0,0.0,298.0,0.0
0.0,,7.580461245000151,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,112.0,6.0
80.0,80.0,0.0,0.0,0.0,,10.175841879000473,0.0,0.0,0.0,197.0,0.0
80.0,80.0,0.0,0.0,0.0,,12.68653972500033,0.0,0.0,0.0,425.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.201894415000424,0.0,0.0,0.0,73.0,0.0
80.0,80.0,0.0,0.0,0.0,,17.728348752000784,0.0,0.0,0.0,285.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,20.25858558500022,22.09319504800078,22.110793178000677,0.0,27.0,0.0
0.0,,22.86524598699998,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,203.0,6.0
80.0,80.0,0.0,0.0,0.0,,25.429615406000266,0.0,0.0,0.0,310.0,0.0
80.0,80.0,0.0,0.0,0.0,,27.99003200200059,0.0,0.0,0.0,384.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,30.494005641000513,32.84336389500004,32.86149741300051,0.0,366.0,0.0
0.0,,33.150206743000126,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,113.0,6.0
80.0,80.0,0.0,0.0,0.0,,35.72918486600065,0.0,0.0,0.0,380.0,0.0
80.0,80.0,0.0,0.0,0.0,,38.26493009100068,0.0,0.0,0.0,388.0,0.0
80.0,80.0,0.0,0.0,0.0,,40.76869225000064,0.0,0.0,0.0,61.0,0.0
80.0,80.0,0.0,0.0,0.0,,43.301326721000805,0.0,0.0,0.0,318.0,0.0
80.0,80.0,0.0,0.0,0.0,,45.81035567300023,0.0,0.0,0.0,72.0,0.0
80.0,80.0,0.0,0.0,0.0,,48.330876619000264,0.0,0.0,0.0,176.0,0.0
0.0,,50.892231318000086,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,54.0,6.0
80.0,80.0,0.0,0.0,1.0,3.0,53.47870201200021,54.66585128800034,54.68416345800051,0.0,40.0,0.0
80.0,80.0,0.0,0.0,0.0,,56.0529664780006,0.0,0.0,0.0,59.0,0.0
0.0,,58.604913292000674,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,246.0,6.0
80.0,80.0,0.0,0.0,0.0,,61.191054763000466,0.0,0.0,0.0,213.0,0.0
80.0,80.0,0.0,0.0,0.0,,63.71534273399993,0.0,0.0,0.0,289.0,0.0
80.0,80.0,0.0,0.0,0.0,,66.24990887000058,0.0,0.0,0.0,333.0,0.0
80.0,80.0,0.0,0.0,0.0,,68.7936461850004,0.0,0.0,0.0,182.0,0.0
0.0,,71.32546373100013,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,311.0,6.0
80.0,80.0,0.0,0.0,0.0,,73.95695038900067,0.0,0.0,0.0,61.0,0.0
80.0,80.0,0.0,0.0,0.0,,76.48192466399996,0.0,0.0,0.0,237.0,0.0
80.0,80.0,0.0,0.0,0.0,,79.01105917400037,0.0,0.0,0.0,238.0,0.0
80.0,80.0,0.0,0.0,0.0,,81.55334002400014,0.0,0.0,0.0,118.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,84.06992782700036,86.23355966100007,86.25292558100045,0.0,31.0,0.0
80.0,80.0,0.0,0.0,0.0,,86.60960338800032,0.0,0.0,0.0,161.0,0.0
80.0,80.0,0.0,0.0,0.0,,89.11398050300068,0.0,0.0,0.0,191.0,0.0
0.0,,91.69867974000044,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,130.0,9.0
80.0,80.0,0.0,0.0,0.0,,94.26477639500081,0.0,0.0,0.0,224.0,0.0
80.0,80.0,0.0,0.0,0.0,,96.82036216800043,0.0,0.0,0.0,55.0,0.0
1.0,3.0,99.34750161800002,99.55699181700038,90.0,90.0,0.0,0.0,99.574057928,4.999999999999999,298.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,101.89923087100033,0.0,0.0,0.0,366.0,0.0
80.0,80.0,0.0,0.0,0.0,,104.45684068900027,0.0,0.0,0.0,381.0,0.0
1.0,4.0,107.01192915299998,108.27961153900014,90.0,90.0,0.0,0.0,108.29151849900063,-7.000000000000001,200.0,8.000000000000002
