Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,2.0,0.01835785300045245,-7.000000000000001,121.0,8.000000000000002,0.3,1
1.0,4.0,4.305538765000165,-4.999999999999999,256.0,6.0,0.7,1
1.0,2.0,8.778608921000341,-4.999999999999999,153.0,6.0,0.1,1
1.0,4.0,12.793896102000872,-4.999999999999999,402.0,8.000000000000002,0.4,1
1.0,4.0,17.00849719300004,7.000000000000001,256.0,8.000000000000002,0.5,2
1.0,4.0,21.290387316000306,4.999999999999999,185.0,8.000000000000002,0.6,2
1.0,2.0,25.457755961000657,4.999999999999999,236.0,8.000000000000002,0.2,1
1.0,4.0,29.61751424800059,4.999999999999999,145.0,6.0,0.3,2
1.0,4.0,33.81853258800038,4.999999999999999,11.0,6.0,0.7,2
1.0,2.0,37.95361355700061,-4.999999999999999,131.0,9.0,0.1,1
1.0,4.0,42.025634262000494,-7.000000000000001,382.0,6.0,0.4,1
1.0,4.0,46.57778485000017,-7.000000000000001,199.0,6.0,0.5,1
1.0,4.0,50.78707360700082,4.999999999999999,298.0,6.0,0.6,2
1.0,2.0,54.97788970300007,-4.999999999999999,345.0,9.0,0.2,1
1.0,4.0,59.08155869500024,-4.999999999999999,316.0,9.0,0.3,2
1.0,4.0,63.290329772000405,7.000000000000001,310.0,9.0,0.7,2
1.0,2.0,67.52146623800036,7.000000000000001,213.0,8.000000000000002,0.1,1
1.0,4.0,71.77054133000001,-7.000000000000001,170.0,9.0,0.4,1
1.0,4.0,75.96249376800006,-4.999999999999999,197.0,7.000000000000001,0.5,1
1.0,4.0,80.11401535599998,-7.000000000000001,308.0,7.000000000000001,0.6,1
