Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,2.956600110337604e-05,0.0,0.0,0.0,287.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.511930950000533,0.0,0.0,0.0,350.0,0.0
1.0,4.0,5.060065159001169,6.247098036999887,90.0,90.0,0.0,0.0,6.255195382000238,-4.999999999999999,427.0,6.0
0.0,,8.119050463001258,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,257.0,8.000000000000002
1.0,4.0,10.65995130200099,12.088432900000043,90.0,90.0,0.0,0.0,12.099076201000571,4.999999999999999,73.0,8.000000000000002
1.0,4.0,13.753052627000216,14.986904260000301,90.0,90.0,0.0,0.0,15.005741304001276,4.999999999999999,299.0,7.000000000000001
1.0,4.0,16.823961793001217,18.12095847100136,90.0,90.0,0.0,0.0,18.126399826000124,7.000000000000001,282.0,9.0
80.0,80.0,0.0,0.0,0.0,,19.883419190000495,0.0,0.0,0.0,190.0,0.0
80.0,80.0,0.0,0.0,0.0,,22.42304904699995,0.0,0.0,0.0,419.0,0.0
80.0,80.0,0.0,0.0,0.0,,24.960053033000804,0.0,0.0,0.0,22.0,0.0
80.0,80.0,0.0,0.0,0.0,,27.495861413000966,0.0,0.0,0.0,349.0,0.0
0.0,,30.059285281000484,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,64.0,6.0
80.0,80.0,0.0,0.0,0.0,,32.59988824900029,0.0,0.0,0.0,175.0,0.0
80.0,80.0,0.0,0.0,0.0,,35.13038128300104,0.0,0.0,0.0,369.0,0.0
80.0,80.0,0.0,0.0,0.0,,37.66604662900136,0.0,0.0,0.0,104.0,0.0
80.0,80.0,0.0,0.0,0.0,,40.19500537800013,0.0,0.0,0.0,292.0,0.0
80.0,80.0,0.0,0.0,0.0,,42.726509265999994,0.0,0.0,0.0,295.0,0.0
0.0,,45.27043995200074,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,191.0,9.0
80.0,80.0,0.0,0.0,0.0,,47.8011957409999,0.0,0.0,0.0,333.0,0.0
80.0,80.0,0.0,0.0,0.0,,50.33393546900152,0.0,0.0,0.0,268.0,0.0
80.0,80.0,0.0,0.0,0.0,,52.88443666600142,0.0,0.0,0.0,428.0,0.0
80.0,80.0,0.0,0.0,0.0,,55.42110141900048,0.0,0.0,0.0,388.0,0.0
0.0,,57.99578311700134,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,309.0,6.0
80.0,80.0,0.0,0.0,0.0,,60.54176229500081,0.0,0.0,0.0,36.0,0.0
80.0,80.0,0.0,0.0,0.0,,63.08509657200011,0.0,0.0,0.0,335.0,0.0
80.0,80.0,0.0,0.0,0.0,,65.62826251700062,0.0,0.0,0.0,295.0,0.0
80.0,80.0,0.0,0.0,0.0,,68.16353853600049,0.0,0.0,0.0,338.0,0.0
80.0,80.0,0.0,0.0,0.0,,70.71737607100113,0.0,0.0,0.0,409.0,0.0
80.0,80.0,0.0,0.0,0.0,,73.26153940299992,0.0,0.0,0.0,189.0,0.0
80.0,80.0,0.0,0.0,0.0,,75.80949065599998,0.0,0.0,0.0,429.0,0.0
80.0,80.0,0.0,0.0,0.0,,78.37358447400038,0.0,0.0,0.0,126.0,0.0
80.0,80.0,0.0,0.0,0.0,,80.8825187270013,0.0,0.0,0.0,148.0,0.0
80.0,80.0,0.0,0.0,0.0,,83.39920430100028,0.0,0.0,0.0,428.0,0.0
80.0,80.0,0.0,0.0,0.0,,85.92582972800119,0.0,0.0,0.0,320.0,0.0
80.0,80.0,0.0,0.0,0.0,,88.44952069100145,0.0,0.0,0.0,328.0,0.0
80.0,80.0,0.0,0.0,0.0,,90.97711839000112,0.0,0.0,0.0,337.0,0.0
80.0,80.0,0.0,0.0,0.0,,93.4920719010006,0.0,0.0,0.0,325.0,0.0
80.0,80.0,0.0,0.0,0.0,,96.02524833900134,0.0,0.0,0.0,61.0,0.0
80.0,80.0,0.0,0.0,0.0,,98.55791717300053,0.0,0.0,0.0,126.0,0.0
80.0,80.0,0.0,0.0,0.0,,101.10315687900038,0.0,0.0,0.0,184.0,0.0
80.0,80.0,0.0,0.0,0.0,,103.62381485500009,0.0,0.0,0.0,143.0,0.0
0.0,,106.17903704800119,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,305.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,108.73720995900112,0.0,0.0,0.0,141.0,0.0
80.0,80.0,0.0,0.0,0.0,,111.25144367100074,0.0,0.0,0.0,53.0,0.0
1.0,4.0,113.78860102100043,115.24713835900002,90.0,90.0,0.0,0.0,115.27049455800079,-4.999999999999999,106.0,6.0
80.0,80.0,0.0,0.0,0.0,,116.83516930900078,0.0,0.0,0.0,223.0,0.0
80.0,80.0,0.0,0.0,0.0,,119.36174749600104,0.0,0.0,0.0,119.0,0.0
80.0,80.0,0.0,0.0,0.0,,121.88583723100055,0.0,0.0,0.0,12.0,0.0
80.0,80.0,0.0,0.0,0.0,,124.3970066560014,0.0,0.0,0.0,145.0,0.0
80.0,80.0,0.0,0.0,0.0,,126.9431013780013,0.0,0.0,0.0,311.0,0.0
