Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.048484287000064796,4.999999999999999,61.0,9.0,0.6,2
1.0,4.0,5.3356049899994105,7.000000000000001,206.0,7.000000000000001,0.5,2
1.0,3.0,10.451577162999456,7.000000000000001,200.0,8.000000000000002,0.4,2
1.0,4.0,15.459797796999737,-4.999999999999999,94.0,8.000000000000002,0.3,1
1.0,4.0,20.75748542800011,7.000000000000001,307.0,7.000000000000001,0.7,2
1.0,1.0,25.71527245099969,-7.000000000000001,180.0,9.0,0.1,2
1.0,1.0,31.48473519699928,-7.000000000000001,410.0,8.000000000000002,0.2,1
1.0,4.0,37.53007937699931,7.000000000000001,393.0,6.0,0.6,2
1.0,4.0,42.59458137599995,7.000000000000001,14.0,7.000000000000001,0.5,2
1.0,4.0,47.35923069599994,-7.000000000000001,213.0,9.0,0.4,1
1.0,4.0,52.736076813999716,-4.999999999999999,219.0,8.000000000000002,0.3,1
1.0,4.0,57.835332572999505,7.000000000000001,145.0,8.000000000000002,0.7,2
1.0,1.0,62.57615308499953,4.999999999999999,413.0,8.000000000000002,0.1,1
1.0,1.0,68.23867552399952,-4.999999999999999,368.0,6.0,0.2,1
1.0,4.0,73.7443711979995,7.000000000000001,103.0,9.0,0.6,2
1.0,4.0,78.62142849999964,-4.999999999999999,242.0,8.000000000000002,0.5,1
1.0,4.0,83.76598046699928,-4.999999999999999,378.0,7.000000000000001,0.4,1
1.0,1.0,89.01890319199993,4.999999999999999,382.0,6.0,0.3,1
1.0,4.0,93.9226059499997,7.000000000000001,20.0,8.000000000000002,0.7,2
1.0,1.0,99.05084580999937,4.999999999999999,298.0,8.000000000000002,0.1,1
