Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.01836898399051279,7.000000000000001,44.0,8.000000000000002,0.2,1
1.0,4.0,4.9467511879629456,-4.999999999999999,295.0,6.0,0.3,1
1.0,4.0,9.362473599961959,7.000000000000001,372.0,8.000000000000002,0.4,2
1.0,1.0,14.163015399943106,7.000000000000001,328.0,9.0,0.1,2
1.0,4.0,18.354209274984896,4.999999999999999,234.0,7.000000000000001,0.7,2
1.0,4.0,22.481816622952465,-7.000000000000001,409.0,6.0,0.6,1
1.0,4.0,26.570164060976822,-7.000000000000001,186.0,9.0,0.5,1
1.0,1.0,30.72315464197891,4.999999999999999,335.0,9.0,0.2,1
1.0,4.0,35.04278348496882,7.000000000000001,362.0,8.000000000000002,0.3,2
1.0,4.0,39.154572551953606,-7.000000000000001,257.0,7.000000000000001,0.4,1
1.0,1.0,43.19425673695514,7.000000000000001,68.0,6.0,0.1,2
1.0,4.0,47.730886009987444,-7.000000000000001,166.0,6.0,0.7,1
1.0,4.0,51.89847578597255,4.999999999999999,298.0,7.000000000000001,0.6,2
1.0,4.0,55.962086337967776,4.999999999999999,27.0,7.000000000000001,0.5,2
1.0,1.0,60.01783286698628,4.999999999999999,181.0,8.000000000000002,0.2,2
1.0,1.0,64.1776282529463,4.999999999999999,23.0,8.000000000000002,0.3,2
1.0,4.0,68.18569939397275,4.999999999999999,170.0,7.000000000000001,0.4,2
1.0,1.0,72.21861886099214,-7.000000000000001,175.0,6.0,0.1,2
1.0,4.0,76.46653835498728,-7.000000000000001,194.0,6.0,0.7,1
1.0,4.0,80.53804222395411,7.000000000000001,9.0,7.000000000000001,0.6,2
