Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.017511347000436217,-7.000000000000001,340.0,6.0,0.7,1
1.0,4.0,4.986384969000028,4.999999999999999,23.0,9.0,0.4,2
1.0,1.0,9.65789393399973,4.999999999999999,300.0,6.0,0.3,1
1.0,1.0,14.43406271799995,-7.000000000000001,23.0,8.000000000000002,0.2,1
1.0,1.0,18.714449637999678,-7.000000000000001,229.0,9.0,0.1,1
1.0,4.0,23.050581247000082,4.999999999999999,350.0,7.000000000000001,0.5,2
1.0,4.0,28.0185229839999,-4.999999999999999,394.0,7.000000000000001,0.6,1
1.0,4.0,32.78568538400032,-4.999999999999999,320.0,7.000000000000001,0.7,1
1.0,4.0,37.63376693800001,7.000000000000001,213.0,6.0,0.4,2
1.0,2.0,42.53822820500045,-7.000000000000001,47.0,6.0,0.3,2
1.0,4.0,46.73002846700001,4.999999999999999,354.0,6.0,0.2,2
1.0,1.0,51.09003373700034,-7.000000000000001,50.0,6.0,0.1,1
1.0,1.0,55.930082001999835,-4.999999999999999,269.0,7.000000000000001,0.5,1
1.0,4.0,60.50572101000034,4.999999999999999,337.0,9.0,0.6,2
1.0,4.0,64.87377846399977,7.000000000000001,256.0,6.0,0.7,2
1.0,4.0,69.40241863099982,7.000000000000001,247.0,7.000000000000001,0.4,2
1.0,1.0,73.7140335969998,-4.999999999999999,182.0,7.000000000000001,0.3,1
1.0,3.0,78.18570094700044,7.000000000000001,133.0,9.0,0.2,2
1.0,1.0,82.5377128959999,-4.999999999999999,405.0,7.000000000000001,0.1,1
1.0,4.0,86.95461594500011,4.999999999999999,226.0,7.000000000000001,0.5,2
