Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.017330802000287804,-7.000000000000001,183.0,9.0,0.1,1
1.0,4.0,5.577519651998955,-7.000000000000001,110.0,8.000000000000002,0.4,1
1.0,4.0,10.553489247999096,-4.999999999999999,19.0,6.0,0.5,1
1.0,1.0,15.034094282998922,-7.000000000000001,324.0,6.0,0.2,2
1.0,1.0,20.377553059999627,7.000000000000001,208.0,9.0,0.3,1
1.0,4.0,24.88147550499889,-4.999999999999999,378.0,8.000000000000002,0.6,1
1.0,4.0,29.27480145699883,-7.000000000000001,408.0,7.000000000000001,0.7,1
1.0,1.0,33.57789000499906,-4.999999999999999,71.0,7.000000000000001,0.1,2
1.0,4.0,38.61903373699897,-7.000000000000001,102.0,7.000000000000001,0.4,1
1.0,1.0,42.93775773199923,7.000000000000001,120.0,6.0,0.5,2
1.0,1.0,47.35292983499858,-4.999999999999999,27.0,8.000000000000002,0.2,2
1.0,1.0,52.297780730999875,7.000000000000001,155.0,6.0,0.3,1
1.0,4.0,57.28288217099907,7.000000000000001,19.0,8.000000000000002,0.6,2
1.0,4.0,61.49020336600006,-7.000000000000001,79.0,8.000000000000002,0.7,1
1.0,4.0,65.8734867259991,-4.999999999999999,403.0,9.0,0.1,1
1.0,1.0,70.09764163,7.000000000000001,30.0,8.000000000000002,0.4,1
1.0,4.0,74.28944507699998,7.000000000000001,241.0,7.000000000000001,0.5,2
1.0,1.0,78.48246745100005,-7.000000000000001,366.0,7.000000000000001,0.2,1
1.0,1.0,84.36225413299871,4.999999999999999,149.0,9.0,0.3,1
1.0,4.0,89.43342017400028,7.000000000000001,329.0,9.0,0.6,2
