Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,2.7600999601418152e-05,0.0,0.0,0.0,39.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.5157660949989804,0.0,0.0,0.0,135.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.040425539998978,0.0,0.0,0.0,98.0,0.0
80.0,80.0,0.0,0.0,0.0,,7.569626698998036,0.0,0.0,0.0,320.0,0.0
80.0,80.0,0.0,0.0,0.0,,10.101001979997818,0.0,0.0,0.0,248.0,0.0
80.0,80.0,0.0,0.0,0.0,,12.651758183998027,0.0,0.0,0.0,199.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.169822145999206,0.0,0.0,0.0,52.0,0.0
0.0,,17.695156392997887,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,305.0,6.0
80.0,80.0,0.0,0.0,0.0,,20.288249080997048,0.0,0.0,0.0,71.0,0.0
0.0,,22.81677132599725,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,68.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,25.421881825997843,0.0,0.0,0.0,203.0,0.0
80.0,80.0,0.0,0.0,0.0,,27.95946164599809,0.0,0.0,0.0,104.0,0.0
80.0,80.0,0.0,0.0,0.0,,30.478048082997702,0.0,0.0,0.0,163.0,0.0
0.0,,33.0197901169995,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,226.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,35.61294277599882,0.0,0.0,0.0,303.0,0.0
80.0,80.0,0.0,0.0,0.0,,38.142148974999145,0.0,0.0,0.0,188.0,0.0
80.0,80.0,0.0,0.0,0.0,,40.67508571899816,0.0,0.0,0.0,408.0,0.0
80.0,80.0,0.0,0.0,0.0,,43.19201502299984,0.0,0.0,0.0,152.0,0.0
80.0,80.0,0.0,0.0,0.0,,45.709942403998866,0.0,0.0,0.0,406.0,0.0
80.0,80.0,0.0,0.0,0.0,,48.22445260599852,0.0,0.0,0.0,15.0,0.0
80.0,80.0,0.0,0.0,0.0,,50.749340864997066,0.0,0.0,0.0,344.0,0.0
80.0,80.0,0.0,0.0,0.0,,53.26937152800019,0.0,0.0,0.0,74.0,0.0
0.0,,55.798939112999506,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,368.0,6.0
80.0,80.0,0.0,0.0,0.0,,58.39291464899725,0.0,0.0,0.0,358.0,0.0
80.0,80.0,0.0,0.0,0.0,,60.912606704998325,0.0,0.0,0.0,290.0,0.0
80.0,80.0,0.0,0.0,0.0,,63.43796223000027,0.0,0.0,0.0,103.0,0.0
80.0,80.0,0.0,0.0,0.0,,65.95445310799914,0.0,0.0,0.0,387.0,0.0
80.0,80.0,0.0,0.0,0.0,,68.47924335700009,0.0,0.0,0.0,139.0,0.0
80.0,80.0,0.0,0.0,0.0,,71.01105515900053,0.0,0.0,0.0,219.0,0.0
80.0,80.0,0.0,0.0,0.0,,73.53207977599959,0.0,0.0,0.0,342.0,0.0
0.0,,76.05774982599905,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,48.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,78.6492144119984,0.0,0.0,0.0,302.0,0.0
80.0,80.0,0.0,0.0,0.0,,81.167102651998,0.0,0.0,0.0,277.0,0.0
0.0,,83.73736630399799,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,422.0,6.0
0.0,,86.34048221299963,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,236.0,8.000000000000002
0.0,,88.96370294000008,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,85.0,7.000000000000001
0.0,,91.57376145799935,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,215.0,9.0
80.0,80.0,0.0,0.0,0.0,,94.17518383599963,0.0,0.0,0.0,215.0,0.0
80.0,80.0,0.0,0.0,0.0,,96.69874673899903,0.0,0.0,0.0,145.0,0.0
80.0,80.0,0.0,0.0,0.0,,99.21293142200011,0.0,0.0,0.0,385.0,0.0
80.0,80.0,0.0,0.0,0.0,,101.7411357609999,0.0,0.0,0.0,96.0,0.0
80.0,80.0,0.0,0.0,0.0,,104.25190202699741,0.0,0.0,0.0,41.0,0.0
0.0,,106.78690127200025,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,265.0,9.0
80.0,80.0,0.0,0.0,0.0,,109.38337787599812,0.0,0.0,0.0,322.0,0.0
80.0,80.0,0.0,0.0,0.0,,111.8847340809989,0.0,0.0,0.0,341.0,0.0
0.0,,114.42477302199768,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,385.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,117.00583146200006,0.0,0.0,0.0,359.0,0.0
80.0,80.0,0.0,0.0,0.0,,119.54184835399792,0.0,0.0,0.0,123.0,0.0
80.0,80.0,0.0,0.0,0.0,,122.05886234799982,0.0,0.0,0.0,106.0,0.0
80.0,80.0,0.0,0.0,0.0,,124.56967737800005,0.0,0.0,0.0,225.0,0.0
80.0,80.0,0.0,0.0,1.0,3.0,127.09091418800017,127.92331147000004,127.93111175499871,0.0,384.0,0.0
80.0,80.0,0.0,0.0,0.0,,129.65399479999905,0.0,0.0,0.0,196.0,0.0
80.0,80.0,0.0,0.0,0.0,,132.18956110699946,0.0,0.0,0.0,94.0,0.0
1.0,3.0,134.74047069899825,135.21632156699707,90.0,90.0,0.0,0.0,135.22454917699724,7.000000000000001,69.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,137.28463730099975,0.0,0.0,0.0,27.0,0.0
0.0,,139.8328568759971,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,136.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,142.4478676789986,0.0,0.0,0.0,156.0,0.0
80.0,80.0,0.0,0.0,0.0,,144.97085769399928,0.0,0.0,0.0,302.0,0.0
0.0,,147.50910091200058,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,20.0,6.0
80.0,80.0,0.0,0.0,0.0,,150.09293584899933,0.0,0.0,0.0,375.0,0.0
0.0,,152.63164763599707,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,7.0,6.0
0.0,,155.23615117199734,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,392.0,9.0
80.0,80.0,0.0,0.0,0.0,,157.83214038799997,0.0,0.0,0.0,344.0,0.0
80.0,80.0,0.0,0.0,0.0,,160.3596933689987,0.0,0.0,0.0,290.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,162.91523533099826,164.62847845599754,164.64322925799934,0.0,427.0,0.0
80.0,80.0,0.0,0.0,0.0,,165.6803622539992,0.0,0.0,0.0,326.0,0.0
80.0,80.0,0.0,0.0,0.0,,168.19407123699784,0.0,0.0,0.0,393.0,0.0
80.0,80.0,0.0,0.0,0.0,,170.7123772149971,0.0,0.0,0.0,119.0,0.0
80.0,80.0,0.0,0.0,0.0,,173.22601336200023,0.0,0.0,0.0,414.0,0.0
1.0,2.0,175.75870520199896,177.1925116379971,90.0,90.0,0.0,0.0,177.1980963649985,7.000000000000001,258.0,7.000000000000001
1.0,4.0,178.85175504799918,181.24270094500025,90.0,90.0,0.0,0.0,181.25638355099727,-4.999999999999999,176.0,9.0
80.0,80.0,0.0,0.0,0.0,,181.89933803099848,0.0,0.0,0.0,179.0,0.0
0.0,,184.457603466999,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,315.0,8.000000000000002
0.0,,187.0777718399986,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,179.0,6.0
80.0,80.0,0.0,0.0,0.0,,189.67183204299727,0.0,0.0,0.0,61.0,0.0
80.0,80.0,0.0,0.0,0.0,,192.18548758599718,0.0,0.0,0.0,43.0,0.0
80.0,80.0,0.0,0.0,0.0,,194.72169159799887,0.0,0.0,0.0,409.0,0.0
80.0,80.0,0.0,0.0,0.0,,197.2304127139978,0.0,0.0,0.0,274.0,0.0
80.0,80.0,0.0,0.0,0.0,,199.73303880099775,0.0,0.0,0.0,228.0,0.0
80.0,80.0,0.0,0.0,0.0,,202.25162164299763,0.0,0.0,0.0,376.0,0.0
0.0,,204.83487421899918,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,59.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,207.42699181599892,0.0,0.0,0.0,302.0,0.0
80.0,80.0,0.0,0.0,0.0,,209.95081292999748,0.0,0.0,0.0,284.0,0.0
80.0,80.0,0.0,0.0,0.0,,212.47528806899936,0.0,0.0,0.0,404.0,0.0
80.0,80.0,0.0,0.0,0.0,,214.98768210599883,0.0,0.0,0.0,309.0,0.0
80.0,80.0,0.0,0.0,0.0,,217.4938033949984,0.0,0.0,0.0,250.0,0.0
80.0,80.0,0.0,0.0,0.0,,220.013287157999,0.0,0.0,0.0,197.0,0.0
0.0,,222.56946140699802,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,369.0,6.0
80.0,80.0,0.0,0.0,0.0,,225.1578038259977,0.0,0.0,0.0,84.0,0.0
80.0,80.0,0.0,0.0,0.0,,227.6755576579999,0.0,0.0,0.0,138.0,0.0
1.0,2.0,230.21860997199838,232.59119362699857,90.0,90.0,0.0,0.0,232.6074815489992,-7.000000000000001,297.0,9.0
80.0,80.0,0.0,0.0,0.0,,233.54447346300003,0.0,0.0,0.0,427.0,0.0
0.0,,236.07125110099878,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,53.0,9.0
0.0,,238.67987584199727,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,82.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,241.2553802879993,0.0,0.0,0.0,72.0,0.0
80.0,80.0,0.0,0.0,0.0,,243.78639139799998,0.0,0.0,0.0,43.0,0.0
80.0,80.0,0.0,0.0,0.0,,246.30199427799744,0.0,0.0,0.0,145.0,0.0
80.0,80.0,0.0,0.0,0.0,,248.822864234,0.0,0.0,0.0,248.0,0.0
80.0,80.0,0.0,0.0,0.0,,251.35213758799728,0.0,0.0,0.0,130.0,0.0
0.0,,253.90488777000064,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,293.0,9.0
0.0,,256.50377982499776,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,413.0,6.0
80.0,80.0,0.0,0.0,0.0,,259.0939106989972,0.0,0.0,0.0,158.0,0.0
80.0,80.0,0.0,0.0,0.0,,261.61130871099886,0.0,0.0,0.0,225.0,0.0
80.0,80.0,0.0,0.0,0.0,,264.12007144699965,0.0,0.0,0.0,185.0,0.0
80.0,80.0,0.0,0.0,0.0,,266.65876530499736,0.0,0.0,0.0,5.0,0.0
80.0,80.0,0.0,0.0,0.0,,269.19203704699976,0.0,0.0,0.0,29.0,0.0
80.0,80.0,0.0,0.0,0.0,,271.7345083129985,0.0,0.0,0.0,24.0,0.0
80.0,80.0,0.0,0.0,0.0,,274.2545725050004,0.0,0.0,0.0,401.0,0.0
80.0,80.0,0.0,0.0,0.0,,276.7922143449978,0.0,0.0,0.0,150.0,0.0
80.0,80.0,0.0,0.0,0.0,,279.3152692959993,0.0,0.0,0.0,201.0,0.0
80.0,80.0,0.0,0.0,0.0,,281.8551219309993,0.0,0.0,0.0,178.0,0.0
0.0,,284.4165357519996,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,75.0,9.0
80.0,80.0,0.0,0.0,0.0,,287.022771183998,0.0,0.0,0.0,417.0,0.0
80.0,80.0,0.0,0.0,0.0,,289.55944979799824,0.0,0.0,0.0,357.0,0.0
0.0,,292.1196798259989,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,280.0,8.000000000000002
0.0,,294.73269395399984,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,274.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,297.33056888899955,0.0,0.0,0.0,401.0,0.0
80.0,80.0,0.0,0.0,0.0,,299.8585100879973,0.0,0.0,0.0,211.0,0.0
80.0,80.0,0.0,0.0,0.0,,302.3829924089987,0.0,0.0,0.0,260.0,0.0
80.0,80.0,0.0,0.0,0.0,,304.9011940290002,0.0,0.0,0.0,187.0,0.0
