Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.018547292000221205,4.999999999999999,232.0,6.0,0.6,2
1.0,4.0,4.578035845000159,-7.000000000000001,36.0,6.0,0.5,1
1.0,4.0,9.073875236000276,-4.999999999999999,303.0,9.0,0.3,1
1.0,1.0,13.665846220000276,7.000000000000001,310.0,6.0,0.2,1
1.0,4.0,19.090136421999887,-7.000000000000001,338.0,8.000000000000002,0.4,1
1.0,1.0,23.585978491999867,7.000000000000001,274.0,7.000000000000001,0.1,1
1.0,4.0,28.08195443600016,-7.000000000000001,70.0,7.000000000000001,0.7,1
1.0,4.0,32.46627378099993,4.999999999999999,341.0,9.0,0.6,2
1.0,4.0,37.03384032300028,-7.000000000000001,264.0,8.000000000000002,0.5,1
1.0,4.0,41.38567485800013,4.999999999999999,71.0,9.0,0.3,2
1.0,1.0,45.85001025600013,-7.000000000000001,79.0,6.0,0.2,2
1.0,4.0,51.482049104,4.999999999999999,239.0,9.0,0.4,2
1.0,1.0,55.80181511599994,4.999999999999999,199.0,6.0,0.1,1
1.0,4.0,60.83376770399991,-7.000000000000001,233.0,8.000000000000002,0.7,1
1.0,4.0,65.48131500799991,7.000000000000001,270.0,7.000000000000001,0.6,2
1.0,4.0,70.10559613099986,4.999999999999999,57.0,6.0,0.5,2
1.0,4.0,74.49046582400024,7.000000000000001,425.0,9.0,0.3,2
1.0,1.0,78.83396718299991,7.000000000000001,190.0,6.0,0.2,2
1.0,4.0,83.46561293200011,-7.000000000000001,255.0,6.0,0.4,1
1.0,1.0,87.82556222599987,7.000000000000001,323.0,9.0,0.1,1
