Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.016747592999990957,7.000000000000001,1.0,7.000000000000001,0.3,1
1.0,1.0,4.714209012000083,7.000000000000001,3.0,6.0,0.4,1
1.0,4.0,9.178314554000053,4.999999999999999,261.0,8.000000000000002,0.6,2
1.0,1.0,13.410115149000148,-4.999999999999999,122.0,8.000000000000002,0.1,1
1.0,4.0,17.874520286000006,-4.999999999999999,261.0,8.000000000000002,0.5,1
1.0,4.0,22.178669352000043,4.999999999999999,164.0,6.0,0.7,2
1.0,1.0,26.409865006000018,4.999999999999999,234.0,8.000000000000002,0.2,1
1.0,2.0,30.897971406000124,7.000000000000001,363.0,7.000000000000001,0.3,2
1.0,4.0,36.63400833200012,7.000000000000001,10.0,6.0,0.4,2
1.0,4.0,41.23393037200003,-7.000000000000001,49.0,6.0,0.6,1
1.0,1.0,45.94552776600017,4.999999999999999,337.0,7.000000000000001,0.1,1
1.0,4.0,51.04993703900004,7.000000000000001,72.0,9.0,0.5,2
1.0,4.0,55.39355013700015,-7.000000000000001,29.0,6.0,0.7,1
1.0,1.0,59.673626997000156,4.999999999999999,170.0,6.0,0.2,1
1.0,1.0,64.27416893200007,7.000000000000001,240.0,8.000000000000002,0.3,1
1.0,4.0,69.12210877500002,4.999999999999999,390.0,7.000000000000001,0.4,2
1.0,1.0,73.5703181880001,-7.000000000000001,179.0,6.0,0.6,1
1.0,1.0,78.18616222500009,-7.000000000000001,163.0,8.000000000000002,0.1,1
1.0,4.0,82.53778771099996,-4.999999999999999,222.0,6.0,0.5,1
1.0,4.0,86.94569335799997,4.999999999999999,264.0,9.0,0.7,2
