Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.017524716000025364,-4.999999999999999,29.0,8.000000000000002,0.7,1
1.0,1.0,5.057254210999986,-4.999999999999999,367.0,6.0,0.3,2
1.0,1.0,10.56101511700001,-4.999999999999999,96.0,7.000000000000001,0.2,1
1.0,1.0,16.281768268000064,7.000000000000001,51.0,8.000000000000002,0.1,1
1.0,4.0,21.373619305000034,-4.999999999999999,142.0,6.0,0.6,1
1.0,3.0,25.946287032999976,4.999999999999999,249.0,8.000000000000002,0.4,2
1.0,4.0,32.47436780500004,7.000000000000001,268.0,8.000000000000002,0.5,2
1.0,4.0,37.20993952800006,4.999999999999999,250.0,6.0,0.7,2
1.0,1.0,41.57042284099998,7.000000000000001,217.0,8.000000000000002,0.3,1
1.0,1.0,46.45040937700003,-4.999999999999999,421.0,8.000000000000002,0.2,2
1.0,1.0,52.20384457500006,-4.999999999999999,190.0,6.0,0.1,1
1.0,4.0,58.723370646000035,7.000000000000001,335.0,7.000000000000001,0.6,2
1.0,4.0,63.10582587800002,4.999999999999999,300.0,8.000000000000002,0.4,2
1.0,2.0,68.06630480499996,-4.999999999999999,391.0,8.000000000000002,0.5,1
1.0,4.0,74.78535756400004,-4.999999999999999,402.0,6.0,0.7,1
1.0,1.0,80.17878246600003,4.999999999999999,399.0,9.0,0.3,2
1.0,1.0,87.17829515799997,-4.999999999999999,144.0,8.000000000000002,0.2,0
1.0,1.0,96.53757058400004,-4.999999999999999,87.0,8.000000000000002,0.1,1
1.0,4.0,102.354386073,7.000000000000001,330.0,6.0,0.6,2
1.0,1.0,108.72967830000005,-4.999999999999999,123.0,8.000000000000002,0.4,1
