Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,1.0,0.01726439300000493,4.999999999999999,221.0,9.0,0.2,1
1.0,4.0,4.626011438999967,-7.000000000000001,356.0,8.000000000000002,0.5,1
1.0,1.0,8.849528570999837,4.999999999999999,205.0,6.0,0.3,1
1.0,4.0,13.417502530999855,7.000000000000001,341.0,7.000000000000001,0.7,2
1.0,1.0,17.69006397399994,-4.999999999999999,219.0,7.000000000000001,0.1,1
1.0,4.0,22.28190480699982,4.999999999999999,41.0,7.000000000000001,0.4,2
1.0,3.0,26.489950833999956,-4.999999999999999,18.0,6.0,0.6,1
1.0,1.0,32.307388186000026,-7.000000000000001,417.0,9.0,0.2,1
1.0,3.0,36.97835220999991,7.000000000000001,101.0,6.0,0.5,2
1.0,3.0,42.169569894000006,-7.000000000000001,168.0,7.000000000000001,0.3,1
1.0,4.0,48.17795411199995,-7.000000000000001,19.0,8.000000000000002,0.7,1
1.0,1.0,52.50675616499984,4.999999999999999,265.0,8.000000000000002,0.1,1
1.0,3.0,57.169704466999974,7.000000000000001,182.0,8.000000000000002,0.4,2
1.0,4.0,62.026970669999855,-4.999999999999999,68.0,9.0,0.6,1
1.0,1.0,66.42609382399996,7.000000000000001,163.0,8.000000000000002,0.2,1
1.0,4.0,71.07549104199984,7.000000000000001,315.0,8.000000000000002,0.5,2
1.0,1.0,76.67449185099986,7.000000000000001,424.0,8.000000000000002,0.3,1
1.0,4.0,81.81031419099986,-4.999999999999999,24.0,6.0,0.7,1
1.0,1.0,86.29901801799997,-7.000000000000001,230.0,8.000000000000002,0.1,1
1.0,3.0,90.71385099999998,4.999999999999999,429.0,7.000000000000001,0.4,2
