Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,1.0,2.0,3.476899837551173e-05,1.335726777999298,1.3498180879996653,0.0,382.0,0.0
80.0,80.0,0.0,0.0,0.0,,2.531066359999386,0.0,0.0,0.0,341.0,0.0
80.0,80.0,0.0,0.0,0.0,,5.063572163999197,0.0,0.0,0.0,166.0,0.0
80.0,80.0,0.0,0.0,0.0,,7.599127926998335,0.0,0.0,0.0,254.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,10.110660828999244,11.577421622998372,11.582935237998754,0.0,74.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,12.638614237999718,14.10420447099932,14.122718094999072,0.0,209.0,0.0
0.0,,15.233039486998678,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,162.0,9.0
80.0,80.0,0.0,0.0,1.0,2.0,17.81086754199896,18.570239492999463,18.57887111799937,0.0,354.0,0.0
80.0,80.0,0.0,0.0,0.0,,20.376341625998975,0.0,0.0,0.0,14.0,0.0
80.0,80.0,0.0,0.0,0.0,,22.925278904998777,0.0,0.0,0.0,122.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,25.468336826999803,27.9604813549995,27.97474090399919,0.0,388.0,0.0
80.0,80.0,0.0,0.0,0.0,,28.351818305998677,0.0,0.0,0.0,341.0,0.0
1.0,2.0,30.900852697999653,32.0039244999989,90.0,90.0,0.0,0.0,32.01702053400004,4.999999999999999,253.0,6.0
0.0,,33.98641309300001,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,25.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,36.53905293999924,0.0,0.0,0.0,16.0,0.0
80.0,80.0,0.0,0.0,0.0,,39.063354944999446,0.0,0.0,0.0,358.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.58804529999907,0.0,0.0,0.0,156.0,0.0
0.0,,44.17389054499836,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,339.0,8.000000000000002
1.0,2.0,46.74835350399917,47.566971119998925,90.0,90.0,0.0,0.0,47.57704773699879,7.000000000000001,315.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,49.782854020999366,0.0,0.0,0.0,102.0,0.0
0.0,,52.32901228599985,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,258.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,54.88406475999909,0.0,0.0,0.0,159.0,0.0
0.0,,57.469423147998896,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,13.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,60.07642046199908,0.0,0.0,0.0,260.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,62.60810726499949,63.42561360699983,63.43723370299995,0.0,415.0,0.0
80.0,80.0,0.0,0.0,0.0,,65.13260365199858,0.0,0.0,0.0,332.0,0.0
80.0,80.0,0.0,0.0,0.0,,67.65762001599978,0.0,0.0,0.0,53.0,0.0
80.0,80.0,0.0,0.0,0.0,,70.18893585799924,0.0,0.0,0.0,63.0,0.0
80.0,80.0,0.0,0.0,0.0,,72.70164103599927,0.0,0.0,0.0,101.0,0.0
80.0,80.0,0.0,0.0,0.0,,75.23167909399854,0.0,0.0,0.0,263.0,0.0
80.0,80.0,0.0,0.0,0.0,,77.76808714099934,0.0,0.0,0.0,366.0,0.0
0.0,,80.321380374,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,144.0,9.0
80.0,80.0,0.0,0.0,0.0,,82.88629151399982,0.0,0.0,0.0,54.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,85.38896482599921,87.88632909899934,87.89229824099857,0.0,145.0,0.0
80.0,80.0,0.0,0.0,0.0,,88.40787745299895,0.0,0.0,0.0,81.0,0.0
0.0,,90.96059048899951,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,400.0,8.000000000000002
0.0,,93.54335441099829,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,295.0,6.0
0.0,,96.13336958699983,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,6.0,7.000000000000001
80.0,80.0,0.0,0.0,0.0,,98.72544049799944,0.0,0.0,0.0,271.0,0.0
80.0,80.0,0.0,0.0,0.0,,101.23851405699861,0.0,0.0,0.0,407.0,0.0
80.0,80.0,0.0,0.0,0.0,,103.74933622099888,0.0,0.0,0.0,360.0,0.0
80.0,80.0,0.0,0.0,0.0,,106.28510237999944,0.0,0.0,0.0,101.0,0.0
80.0,80.0,0.0,0.0,0.0,,108.8145059469989,0.0,0.0,0.0,201.0,0.0
0.0,,111.3581934899994,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,78.0,6.0
