Realface_response,Realface_confidence,Realface_Image_Onset_Time,RealFace_Image_Response_Time,Hallucination_response,Hallucination_confidence,Noise_Onset_Time,Hallucination_Response_Time,ConfidenceScreen_Onset,Face_Position,Noise_Number,Face_Size
80.0,80.0,0.0,0.0,0.0,,3.0035000236239284e-05,0.0,0.0,0.0,76.0,0.0
0.0,,2.5623764939991815,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,202.0,6.0
80.0,80.0,0.0,0.0,1.0,2.0,5.180540784998811,6.448748127999352,6.462624768999376,0.0,219.0,0.0
80.0,80.0,0.0,0.0,0.0,,7.719858141999794,0.0,0.0,0.0,224.0,0.0
80.0,80.0,0.0,0.0,0.0,,10.263850757999535,0.0,0.0,0.0,193.0,0.0
80.0,80.0,0.0,0.0,0.0,,12.790512261999538,0.0,0.0,0.0,126.0,0.0
80.0,80.0,0.0,0.0,0.0,,15.321433053999499,0.0,0.0,0.0,166.0,0.0
80.0,80.0,0.0,0.0,0.0,,17.837219904999074,0.0,0.0,0.0,332.0,0.0
0.0,,20.377901322999605,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,313.0,6.0
0.0,,22.986779687998933,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,427.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,25.57677893899927,0.0,0.0,0.0,210.0,0.0
80.0,80.0,0.0,0.0,1.0,2.0,28.08082483599901,29.47404546600046,29.48235156299961,0.0,361.0,0.0
80.0,80.0,0.0,0.0,0.0,,30.597840717999134,0.0,0.0,0.0,111.0,0.0
0.0,,33.18281037700035,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,412.0,8.000000000000002
0.0,,35.81933977500012,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,390.0,8.000000000000002
80.0,80.0,0.0,0.0,1.0,2.0,38.366983210999024,40.93060649200015,40.93685382500007,0.0,222.0,0.0
80.0,80.0,0.0,0.0,0.0,,41.47978381299981,0.0,0.0,0.0,327.0,0.0
80.0,80.0,0.0,0.0,0.0,,44.03362649799965,0.0,0.0,0.0,34.0,0.0
80.0,80.0,0.0,0.0,0.0,,46.583039310999084,0.0,0.0,0.0,157.0,0.0
80.0,80.0,0.0,0.0,0.0,,49.098006176000126,0.0,0.0,0.0,234.0,0.0
80.0,80.0,0.0,0.0,0.0,,51.649816353999995,0.0,0.0,0.0,229.0,0.0
80.0,80.0,0.0,0.0,0.0,,54.155533569999534,0.0,0.0,0.0,108.0,0.0
80.0,80.0,0.0,0.0,0.0,,56.699916044999554,0.0,0.0,0.0,259.0,0.0
0.0,,59.23442512600013,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,219.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,61.80685100099981,0.0,0.0,0.0,99.0,0.0
80.0,80.0,0.0,0.0,0.0,,64.32578130599904,0.0,0.0,0.0,255.0,0.0
80.0,80.0,0.0,0.0,0.0,,66.85224415399898,0.0,0.0,0.0,415.0,0.0
80.0,80.0,0.0,0.0,0.0,,69.3609845359988,0.0,0.0,0.0,226.0,0.0
0.0,,71.93737725400024,0.0,90.0,90.0,0.0,0.0,0.0,4.999999999999999,128.0,7.000000000000001
0.0,,74.53262876699955,0.0,90.0,90.0,0.0,0.0,0.0,7.000000000000001,207.0,8.000000000000002
80.0,80.0,0.0,0.0,0.0,,77.11672903100043,0.0,0.0,0.0,117.0,0.0
80.0,80.0,0.0,0.0,0.0,,79.6373362180002,0.0,0.0,0.0,38.0,0.0
80.0,80.0,0.0,0.0,0.0,,82.15367323899954,0.0,0.0,0.0,6.0,0.0
80.0,80.0,0.0,0.0,0.0,,84.68378325899903,0.0,0.0,0.0,49.0,0.0
80.0,80.0,0.0,0.0,0.0,,87.20009348699932,0.0,0.0,0.0,35.0,0.0
80.0,80.0,0.0,0.0,0.0,,89.71294365500034,0.0,0.0,0.0,161.0,0.0
80.0,80.0,0.0,0.0,0.0,,92.21385404099965,0.0,0.0,0.0,275.0,0.0
80.0,80.0,0.0,0.0,0.0,,94.7758000929989,0.0,0.0,0.0,278.0,0.0
0.0,,97.30685975899905,0.0,90.0,90.0,0.0,0.0,0.0,-7.000000000000001,56.0,9.0
0.0,,99.9154924279992,0.0,90.0,90.0,0.0,0.0,0.0,-4.999999999999999,234.0,7.000000000000001
