Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.018484514999727253,4.999999999999999,401.0,7.000000000000001,0.7,2
1.0,4.0,4.362334950001241,7.000000000000001,350.0,6.0,0.4,2
1.0,4.0,8.81894776900117,-7.000000000000001,201.0,7.000000000000001,0.6,1
1.0,4.0,13.130679277001036,-7.000000000000001,260.0,9.0,0.3,1
1.0,4.0,17.417468302000998,4.999999999999999,116.0,7.000000000000001,0.5,1
1.0,4.0,21.657268119000946,-7.000000000000001,353.0,9.0,0.2,1
1.0,4.0,25.85038902100132,4.999999999999999,265.0,9.0,0.1,1
1.0,4.0,30.058476584001255,7.000000000000001,91.0,9.0,0.7,2
1.0,4.0,34.34626053300053,-7.000000000000001,360.0,6.0,0.4,2
1.0,4.0,38.61775877299988,7.000000000000001,325.0,9.0,0.6,2
1.0,4.0,42.873902328999975,7.000000000000001,84.0,9.0,0.3,2
1.0,4.0,47.02582075200007,-7.000000000000001,318.0,7.000000000000001,0.5,2
1.0,4.0,51.24961939700006,-7.000000000000001,56.0,8.000000000000002,0.2,2
1.0,4.0,55.401639331001206,-4.999999999999999,373.0,8.000000000000002,0.1,2
1.0,4.0,59.64299340500111,7.000000000000001,215.0,8.000000000000002,0.7,2
1.0,4.0,63.88258879900059,-7.000000000000001,174.0,9.0,0.4,1
1.0,4.0,68.09820238800057,4.999999999999999,410.0,6.0,0.6,2
1.0,4.0,72.3154776829997,7.000000000000001,47.0,8.000000000000002,0.3,2
1.0,4.0,76.58642996799972,-4.999999999999999,201.0,9.0,0.5,1
1.0,4.0,81.8282211730002,-7.000000000000001,63.0,8.000000000000002,0.2,1
