Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,4.0,0.026475010003196076,-7.000000000000001,366.0,6.0,0.5,1
1.0,4.0,4.3866066049959045,7.000000000000001,171.0,6.0,0.7,2
1.0,4.0,8.735001235007076,-4.999999999999999,160.0,7.000000000000001,0.6,1
1.0,1.0,13.538386006999644,4.999999999999999,115.0,9.0,0.1,2
1.0,4.0,17.787563103003777,4.999999999999999,430.0,8.000000000000002,0.3,2
1.0,4.0,22.01822195800196,-4.999999999999999,192.0,7.000000000000001,0.4,1
1.0,1.0,26.226732220995473,7.000000000000001,105.0,7.000000000000001,0.2,1
1.0,4.0,30.7764196049975,4.999999999999999,8.0,7.000000000000001,0.5,2
1.0,4.0,35.00962248900032,4.999999999999999,115.0,7.000000000000001,0.7,2
1.0,4.0,39.41888289700728,-4.999999999999999,129.0,8.000000000000002,0.6,1
1.0,1.0,43.67660623500706,-7.000000000000001,288.0,7.000000000000001,0.1,1
1.0,1.0,48.597429768007714,7.000000000000001,15.0,9.0,0.3,1
1.0,4.0,53.35149304699735,-4.999999999999999,66.0,6.0,0.4,1
1.0,1.0,57.57424924400402,-4.999999999999999,29.0,8.000000000000002,0.2,2
1.0,4.0,61.74674980599957,4.999999999999999,330.0,7.000000000000001,0.5,2
1.0,1.0,65.88210940299905,-4.999999999999999,383.0,9.0,0.7,1
1.0,4.0,70.15392489499936,4.999999999999999,422.0,6.0,0.6,2
1.0,1.0,74.50296324100054,7.000000000000001,388.0,9.0,0.1,1
1.0,3.0,79.92016056099965,-7.000000000000001,81.0,6.0,0.3,1
1.0,4.0,84.40055356299854,-4.999999999999999,404.0,8.000000000000002,0.4,1
