Face_response,Face_confidence,Face_Onset_Time,Face_Position,Noise_Number,Face_Size,Opacity,Direction_Report
1.0,2.0,0.017409216990927234,-4.999999999999999,358.0,7.000000000000001,0.3,1
1.0,4.0,5.225965655990876,4.999999999999999,184.0,8.000000000000002,0.7,2
1.0,4.0,9.649329718988156,4.999999999999999,216.0,8.000000000000002,0.5,2
1.0,1.0,14.034389239008306,4.999999999999999,36.0,6.0,0.1,1
1.0,4.0,18.489407688000938,-4.999999999999999,156.0,9.0,0.6,1
1.0,4.0,22.77036922800471,4.999999999999999,243.0,6.0,0.4,2
1.0,3.0,27.03383482398931,-4.999999999999999,122.0,9.0,0.2,2
1.0,2.0,32.54753059099312,-4.999999999999999,384.0,6.0,0.3,2
1.0,4.0,37.13067524699727,7.000000000000001,239.0,9.0,0.7,2
1.0,4.0,42.0346815539815,4.999999999999999,37.0,7.000000000000001,0.5,2
1.0,2.0,46.57048838099581,4.999999999999999,155.0,6.0,0.1,1
1.0,4.0,52.02831351998611,-4.999999999999999,174.0,7.000000000000001,0.6,1
1.0,4.0,57.24308095598826,4.999999999999999,145.0,6.0,0.4,2
1.0,1.0,61.677860025985865,4.999999999999999,363.0,9.0,0.2,1
1.0,1.0,66.37090924600489,7.000000000000001,33.0,7.000000000000001,0.3,2
1.0,4.0,70.77053170799627,-4.999999999999999,309.0,9.0,0.7,1
1.0,4.0,75.89844288100721,4.999999999999999,327.0,9.0,0.5,2
1.0,1.0,80.29158582200762,7.000000000000001,250.0,7.000000000000001,0.1,1
1.0,4.0,85.34841642799438,-4.999999999999999,222.0,7.000000000000001,0.6,1
1.0,4.0,89.6499282339937,7.000000000000001,318.0,9.0,0.4,2
